time [ms],altitude [cm],airspeed [x0.01 m/s],angle_of_attack [x0.1 deg],airdata_pressure [hPa],airdata_temperature [degC],rotation [x0.1 rpm],rotation_voltage [0.01 V],elevator_angle [deg],rudder_angle [deg],trim [deg],trim_sign,servo_received,screen_toggle,pitch [x0.1 deg],roll [x0.1 deg],gyro_temperature [x0.01 degC],servo_voltage [x0.01 V],servo_current [x0.01 A],main_voltage [x0.01 V],temperature [x0.01 degC],pressure [x0.01 hPa],humidity [x0.01 p.c.],GPS_time (GMT+9:00),latitude [x0.000001 deg],longitude [x0.000001 deg],GPS_altitude [x0.1 cm]
00924924,0075,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-026,-032,2519,0793,0026,0780,2769,101204,6393,05:58:44,34473281,133487435,00089
00925424,0077,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-025,-034,2519,0793,0025,0780,2769,101203,6394,05:58:45,34473281,133487435,00089
00925924,0075,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-028,-040,2514,0794,0019,0780,2769,101202,6395,05:58:45,34473281,133487435,00089
00926424,0123,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-017,-029,2514,0793,0031,0780,2768,101201,6394,05:58:46,34473281,133487435,00089
00926924,0079,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-027,-030,2524,0788,0017,0780,2768,101203,6395,05:58:46,34473281,133487435,00089
00927424,0077,0000,2917,1017,25,0000,375,090,090,00,+,1,0,-014,-030,2514,0794,0020,0780,2768,101203,6398,05:58:47,34473281,133487435,00089
00927924,0077,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-017,-032,2524,0794,0018,0780,2767,101203,6400,05:58:47,34473281,133487435,00089
00928424,0075,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-030,-036,2514,0793,0027,0780,2766,101201,6402,05:58:48,34473281,133487435,00089
00928924,0077,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-011,-034,2510,0796,0011,0780,2767,101201,6405,05:58:48,34473281,133487435,00089
00929424,0075,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-047,-036,2514,0794,0023,0780,2767,101202,6407,05:58:49,34473281,133487435,00089
00929924,0075,0000,2921,1017,25,0000,373,090,090,00,+,1,0,-031,-019,2524,0794,0024,0780,2767,101201,6410,05:58:49,34473281,133487435,00089
00930424,0073,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-008,-025,2514,0792,0023,0780,2766,101202,6416,05:58:50,34473281,133487435,00089
00930924,0075,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-045,-030,2514,0794,0022,0780,2765,101205,6419,05:58:50,34473281,133487435,00089
00931424,0073,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-031,-022,2505,0793,0025,0780,2764,101204,6423,05:58:51,34473281,133487435,00089
00931924,0073,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-016,-032,2524,0786,0024,0780,2765,101203,6425,05:58:51,34473281,133487435,00089
00932424,0073,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-007,-033,2514,0794,0026,0780,2765,101203,6429,05:58:52,34473281,133487435,00089
00932924,0073,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-032,-027,2514,0787,0060,0780,2766,101202,6432,05:58:52,34473281,133487435,00089
00933424,0073,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-010,-032,2514,0790,0043,0780,2764,101202,6438,05:58:53,34473281,133487435,00089
00933924,0075,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-020,-028,2510,0793,0024,0780,2765,101203,6439,05:58:53,34473281,133487435,00089
00934424,0075,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-013,-035,2514,0793,0025,0780,2765,101201,6441,05:58:54,34473281,133487435,00089
00934924,0073,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-056,-041,2514,0794,0025,0780,2765,101201,6444,05:58:54,34473281,133487435,00089
00935424,0073,0000,2921,1017,25,0000,373,090,090,00,+,1,0,-031,-043,2519,0794,0022,0780,2766,101201,6446,05:58:55,34473281,133487435,00089
00935924,0073,0000,2921,1017,25,0000,373,090,090,00,+,1,0,-027,-029,2519,0787,0026,0780,2766,101201,6448,05:58:55,34473281,133487435,00089
00936424,0075,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-030,-039,2510,0794,0020,0780,2766,101202,6450,05:58:56,34473281,133487435,00089
00936924,0075,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-022,-035,2510,0793,0027,0780,2765,101200,6450,05:58:56,34473281,133487435,00089
00937424,0075,0000,2921,1017,25,0000,373,090,090,00,+,1,0,-021,-039,2528,0793,0026,0780,2765,101200,6453,05:58:57,34473281,133487435,00089
00937924,0073,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-021,-036,2524,0794,0019,0780,2765,101201,6454,05:58:57,34473281,133487435,00089
00938424,0077,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-024,-044,2514,0794,0010,0780,2765,101203,6455,05:58:58,34473281,133487435,00089
00938924,0077,0000,2921,1017,25,0000,373,090,090,00,+,1,0,-020,-032,2514,0793,0025,0779,2766,101201,6455,05:58:58,34473281,133487435,00089
00939424,0079,0000,2921,1017,25,0000,373,090,090,00,+,1,0,-021,-032,2519,0792,0023,0780,2766,101201,6458,05:58:59,34473281,133487435,00089
00939924,0079,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-027,-030,2514,0793,0022,0780,2766,101203,6458,05:58:59,34473281,133487435,00089
00940440,0073,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-017,-023,2524,0793,0021,0780,2766,101204,6459,05:59:00,34473281,133487435,00089
00940940,0077,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-018,-027,2514,0793,0026,0779,2766,101205,6459,05:59:01,34473281,133487435,00089
00941440,0073,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-019,-024,2524,0793,0023,0780,2767,101206,6459,05:59:01,34473281,133487435,00089
00941940,0077,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-006,-044,2514,0794,0024,0780,2767,101204,6460,05:59:01,34473281,133487435,00089
00942440,0075,0000,2921,1017,25,0000,373,090,090,00,+,1,0,-011,-035,2519,0791,0017,0780,2766,101204,6461,05:59:01,34473281,133487435,00089
00942944,0075,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-022,-038,2510,0793,0020,0780,2767,101203,6461,05:59:02,34473281,000000000,00000
00943484,0073,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-028,-038,2505,0793,0027,0780,2767,101206,6461,05:59:02,34473281,000000000,00000
00943984,0073,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-029,-046,2524,0793,0029,0780,2767,101203,6461,05:59:04,34473281,133487435,00089
00944523,0075,0000,2921,1017,25,0000,373,090,090,00,+,1,0,-029,-035,2524,0793,0029,0780,2768,101203,6460,05:59:04,34473281,133487435,00089
00945041,0079,0000,2921,1017,25,0000,375,090,090,00,+,1,0,-039,-025,2514,0793,0019,0780,2768,101203,6460,05:59:04,34473281,133487435,00089
00946290,0077,0000,2921,1017,25,0000,373,090,090,00,+,1,0,-032,-029,2510,0793,0019,0779,2768,101203,6463,05:59:04,34473281,133487435,00089
time [ms],altitude [cm],airspeed [x0.01 m/s],angle_of_attack [x0.1 deg],airdata_pressure [hPa],airdata_temperature [degC],rotation [x0.1 rpm],rotation_voltage [0.01 V],elevator_angle [deg],rudder_angle [deg],trim [deg],trim_sign,servo_received,screen_toggle,pitch [x0.1 deg],roll [x0.1 deg],gyro_temperature [x0.01 degC],servo_voltage [x0.01 V],servo_current [x0.01 A],main_voltage [x0.01 V],temperature [x0.01 degC],pressure [x0.01 hPa],humidity [x0.01 p.c.],GPS_time (GMT+9:00),latitude [x0.000001 deg],longitude [x0.000001 deg],GPS_altitude [x0.1 cm]
00000500,0075,0080,3023,1017,26,0000,367,090,090,00,+,0,0,-039,+000,2618,0000,0000,0758,2911,101255,6032,06:37:15,34474843,133488361,-0018
00001000,0075,0080,3023,1017,26,0000,367,090,090,00,+,0,0,-027,+037,2613,0000,0000,0758,2912,101255,6032,06:37:15,34474843,133488361,-0018
00001675,0075,0080,3023,1017,26,0000,367,020,007,00,0,9,0,-043,-020,2618,0090,0761,0758,2911,101254,6033,06:37:15,34474843,133488361,-0018
00002176,0075,0074,3023,1017,26,0000,367,090,090,00,+,1,0,-042,-007,2623,0780,0026,0758,2912,101255,6033,06:37:15,34474843,133488361,-0018
00002710,0075,0071,3023,1017,26,0000,367,090,090,00,+,1,0,-041,-006,2613,0783,0019,0758,2913,101254,6032,06:37:15,34474843,133488361,-0018
00003210,0077,0071,3023,1017,26,0000,367,090,090,00,+,1,0,-035,-010,2618,0783,0019,0758,2912,101257,6032,06:37:15,34474843,133488361,-0018
00003725,0075,0069,3023,1017,26,0000,367,090,090,00,+,1,0,-042,-007,2604,0783,0019,0758,2913,101253,6034,06:37:15,34474843,133488361,-0018
00004225,0077,0069,3023,1017,26,0000,367,090,090,00,+,1,0,-045,-003,2618,0783,0019,0758,2913,101252,6038,06:37:15,34474843,133488361,-0018
00004725,0075,0050,3023,1017,26,0000,367,090,090,00,+,1,0,-034,-008,2608,0784,0013,0758,2914,101255,6038,06:37:15,34474843,133488361,-0018
00005225,0075,0050,3023,1017,26,0000,367,090,090,00,+,1,0,-036,-007,2608,0784,0013,0758,2915,101254,6040,06:37:15,34474843,133488361,-0018
00005725,0071,0058,3023,1017,26,0000,367,090,090,00,+,1,0,-034,-011,2613,0783,0026,0758,2916,101255,6040,06:37:15,34474843,133488361,-0018
00006225,0073,0058,3023,1017,26,0000,367,090,090,00,+,1,0,-044,-007,2618,0783,0026,0758,2917,101256,6041,06:37:15,34474843,133488361,-0018
00006725,0073,0062,3023,1017,26,0000,367,090,090,00,+,1,0,-043,-016,2613,0783,0026,0758,2917,101256,6038,06:37:15,34474843,133488361,-0018
00007225,0073,0062,3023,1017,26,0000,367,090,090,00,+,1,0,-039,-012,2618,0783,0026,0758,2918,101254,6040,06:37:15,34474843,133488361,-0018
00007725,0073,0062,3023,1017,26,0000,367,090,090,00,+,1,0,-041,-012,2608,0783,0017,0758,2918,101254,6037,06:37:15,34474843,133488361,-0018
00008225,0071,0062,3023,1017,26,0000,367,090,090,00,+,1,0,-036,-012,2613,0783,0017,0756,2917,101256,6035,06:37:15,34474843,133488361,-0018
00008725,0075,0050,3023,1017,26,0000,367,090,090,00,+,1,0,-044,-009,2618,0783,0017,0758,2917,101255,6032,06:37:15,34474843,133488361,-0018
00009225,0071,0050,3023,1017,26,0000,367,090,090,00,+,1,0,-050,-006,2613,0783,0017,0758,2918,101256,6030,06:37:15,34474843,133488361,-0018
00009725,0071,0060,3023,1017,26,0000,367,090,090,00,+,1,0,-045,-014,2608,0784,0018,0758,2919,101256,6030,06:37:15,34474843,133488361,-0018
00010225,0071,0060,3023,1017,26,0000,367,090,090,00,+,1,0,-035,-013,2604,0784,0018,0758,2919,101256,6029,06:37:15,34474843,133488361,-0018
00010725,0071,0044,3023,1017,26,0000,367,090,090,00,+,1,0,-044,-019,2604,0784,0018,0758,2920,101255,6029,06:37:15,34474843,133488361,-0018
00011225,0071,0044,3023,1017,26,0000,367,090,090,00,+,1,0,-038,-019,2613,0784,0018,0758,2920,101255,6028,06:37:15,34474843,133488361,-0018
00011725,0071,0083,3023,1017,26,0000,367,090,090,00,+,1,0,-042,-011,2618,0772,0021,0758,2920,101257,6026,06:37:15,34474843,133488361,-0018
00012225,0071,0083,3023,1017,26,0000,367,090,090,00,+,1,0,-040,-014,2618,0772,0021,0758,2920,101254,6026,06:37:15,34474843,133488361,-0018
00012725,0071,0073,3023,1017,26,0000,367,090,090,00,+,1,0,-039,-017,2613,0772,0021,0758,2920,101255,6026,06:37:15,34474843,133488361,-0018
00013225,0071,0073,3023,1017,26,0000,367,090,090,00,+,1,0,-036,-014,2613,0772,0021,0758,2920,101253,6027,06:37:15,34474843,133488361,-0018
00013725,0071,0078,3023,1017,26,0000,367,090,090,00,+,1,0,-040,-016,2608,0783,0024,0758,2921,101254,6026,06:37:15,34474843,133488361,-0018
00014225,0073,0078,3023,1017,26,0000,367,090,090,00,+,1,0,-045,-018,2613,0783,0024,0758,2922,101256,6027,06:37:15,34474843,133488361,-0018
00014725,0073,0062,3023,1017,26,0000,367,090,090,00,+,1,0,-037,-013,2613,0783,0024,0758,2923,101253,6024,06:37:15,34474843,133488361,-0018
00015225,0071,0062,3023,1017,26,0000,367,090,090,00,+,1,0,-046,-010,2623,0783,0024,0758,2923,101253,6020,06:37:15,34474843,133488361,-0018
00015725,0071,0062,3023,1017,26,0000,367,090,090,00,+,1,0,-041,-012,2618,0783,0027,0758,2922,101253,6015,06:37:15,34474843,133488361,-0018
00016225,0075,0062,3023,1017,26,0000,367,090,090,00,+,1,0,-033,-011,2618,0783,0027,0758,2922,101253,6013,06:37:15,34474843,133488361,-0018
00016726,0075,0058,3023,1017,26,0000,367,090,090,00,+,1,0,-044,-015,2618,0783,0027,0758,2923,101252,6011,06:37:15,34474843,133488361,-0018
00017226,0077,0058,3023,1017,26,0000,367,090,090,00,+,1,0,-040,-004,2613,0783,0027,0758,2924,101254,6011,06:37:15,34474843,133488361,-0018
00017726,0073,0058,3023,1017,26,0000,369,090,090,00,+,1,0,-039,-011,2613,0784,0009,0758,2924,101253,6010,06:37:15,34474843,133488361,-0018
00018226,0075,0058,3023,1017,26,0000,367,090,090,00,+,1,0,-042,-006,2613,0784,0009,0758,2925,101252,6008,06:37:15,34474843,133488361,-0018
00018726,0075,0062,3023,1017,26,0000,367,090,090,00,+,1,0,-043,-010,2623,0783,0022,0756,2926,101254,6004,06:37:15,34474843,133488361,-0018
00019226,0075,0062,3023,1017,26,0000,367,090,090,00,+,1,0,-037,-014,2618,0783,0022,0758,2927,101254,6006,06:37:15,34474843,133488361,-0018
00019726,0071,0064,3023,1017,26,0000,367,090,090,00,+,1,0,-038,-014,2618,0783,0021,0758,2927,101257,6006,06:37:15,34474843,133488361,-0018
00020226,0073,0064,3023,1017,26,0000,367,090,090,00,+,1,0,-043,-012,2623,0783,0021,0758,2928,101254,6006,06:37:15,34474843,133488361,-0018
00020726,0071,0060,3023,1017,26,0000,367,090,090,00,+,1,0,-036,-022,2623,0783,0019,0758,2928,101255,6006,06:37:15,34474843,133488361,-0018
00021226,0071,0060,3023,1017,26,0000,367,090,090,00,+,1,0,-038,-020,2618,0783,0019,0758,2929,101254,6004,06:37:15,34474843,133488361,-0018
00021726,0071,0058,3023,1017,26,0000,367,090,090,00,+,1,0,-047,-018,2613,0783,0019,0758,2930,101254,6002,06:37:15,34474843,133488361,-0018
00022226,0071,0058,3023,1017,26,0000,367,090,090,00,+,1,0,-041,-042,2627,0783,0019,0758,2931,101257,6001,06:37:15,34474843,133488361,-0018
00022726,0071,0050,3023,1017,26,0000,367,090,090,00,+,1,0,-036,-020,2623,0771,0026,0758,2931,101256,5996,06:37:15,34474843,133488361,-0018
00023226,0071,0050,3023,1017,26,0000,367,090,090,00,+,1,0,-045,-012,2627,0771,0026,0758,2931,101255,5997,06:37:15,34474843,133488361,-0018
00023726,0071,0058,3023,1017,26,0000,367,090,090,00,+,1,0,-038,-016,2613,0781,0028,0758,2932,101253,5995,06:37:15,34474843,133488361,-0018
00024226,0069,0058,3023,1017,26,0000,367,090,090,00,+,1,0,-041,-014,2608,0781,0028,0758,2933,101251,5993,06:37:15,34474843,133488361,-0018
00024726,0071,0058,3023,1017,26,0000,367,090,090,00,+,1,0,-042,-010,2618,0783,0030,0756,2934,101254,5992,06:37:15,34474843,133488361,-0018
00025226,0071,0058,3023,1017,26,0000,367,090,090,00,+,1,0,-041,-024,2632,0783,0030,0758,2934,101255,5992,06:37:15,34474843,133488361,-0018
00025726,0071,0058,3023,1017,26,0000,367,090,090,00,+,1,0,-041,-022,2623,0780,0022,0758,2935,101254,5992,06:37:15,34474843,133488361,-0018
00026226,0071,0058,3023,1017,26,0000,367,090,090,00,+,1,0,-039,-022,2623,0780,0022,0758,2935,101257,5992,06:37:15,34474843,133488361,-0018
00026726,0071,0044,3023,1017,26,0000,367,090,090,00,+,1,0,-045,-025,2618,0781,0021,0758,2936,101254,5992,06:37:15,34474843,133488361,-0018
00027226,0071,0044,3023,1017,26,0000,367,090,090,00,+,1,0,-037,-022,2618,0781,0021,0758,2936,101255,5992,06:37:15,34474843,133488361,-0018
00027726,0069,0033,3023,1017,26,0000,367,090,090,00,+,1,0,-034,-023,2618,0781,0021,0758,2937,101253,5992,06:37:15,34474843,133488361,-0018
00028226,0073,0033,3023,1017,26,0000,367,090,090,00,+,1,0,-027,-026,2623,0781,0021,0758,2937,101254,5992,06:37:15,34474843,133488361,-0018
00028726,0071,0016,3023,1017,26,0000,367,090,090,00,+,1,0,-037,-013,2623,0783,0022,0758,2937,101255,5991,06:37:15,34474843,133488361,-0018
00029227,0071,0016,3023,1017,26,0000,367,090,090,00,+,1,0,-058,-019,2627,0783,0022,0758,2939,101254,5991,06:37:15,34474843,133488361,-0018
00029727,0071,0000,3023,1017,26,0000,367,090,090,00,+,1,0,-038,-025,2627,0783,0022,0756,2938,101254,5989,06:37:15,34474843,133488361,-0018
00030227,0071,0000,3023,1017,26,0000,367,090,090,00,+,1,0,-036,-015,2618,0783,0022,0758,2938,101256,5987,06:37:15,34474843,133488361,-0018
00030750,0071,0000,3023,1017,26,0000,367,090,090,00,+,1,0,-036,-020,2627,0784,0010,0758,2939,101254,5982,06:37:15,34474843,133488361,-0018
00031250,0071,0016,3023,1017,26,0000,367,090,090,00,+,1,0,-020,-023,2627,0781,0030,0758,2940,101257,5984,06:37:15,34474843,133488361,-0018
00031750,0071,0033,3023,1017,26,0000,367,090,090,00,+,1,0,-042,-019,2627,0783,0016,0758,2941,101254,5982,06:37:15,34474843,133488361,-0018
00032250,0069,0033,3023,1017,26,0000,367,090,090,00,+,1,0,-044,-019,2637,0783,0016,0758,2941,101255,5981,06:37:15,34474843,133488361,-0018
00032750,0071,0033,3023,1017,26,0000,367,090,090,00,+,1,0,-040,-021,2623,0783,0017,0758,2942,101256,5981,06:37:15,34474843,133488361,-0018
00033250,0069,0023,3023,1017,26,0000,367,090,090,00,+,1,0,-039,-023,2623,0783,0020,0758,2942,101255,5980,06:37:15,34474843,133488361,-0018
00033750,0071,0037,3023,1017,26,0000,367,090,090,00,+,1,0,-042,-024,2627,0783,0023,0756,2942,101253,5980,06:37:15,34474843,133488361,-0018
00034253,0071,0037,3023,1017,26,0000,367,090,090,00,+,1,0,-040,-025,2632,0783,0023,0758,2942,101254,5979,06:37:15,34474843,133488361,-0018
00034767,0071,0000,3023,1017,26,0000,367,090,090,00,+,1,0,-039,-028,2623,0783,0023,0758,2943,101254,5979,06:37:15,34474843,133488361,-0018
00035267,0071,0029,3023,1017,26,0000,367,090,090,00,+,1,0,-033,-034,2632,0783,0025,0758,2944,101254,5980,06:37:15,34474843,133488361,-0018
00035801,0071,0037,3023,1017,26,0000,367,090,090,00,+,1,0,-039,-021,2632,0784,0017,0756,2944,101253,5979,06:37:15,34474843,133488361,-0018
00036301,0071,0041,3023,1017,26,0000,367,090,090,00,+,1,0,-038,-025,2623,0783,0024,0758,2945,101256,5979,06:37:15,34474843,133488361,-0018
00036801,0071,0053,3023,1017,26,0000,367,090,090,00,+,1,0,-047,-018,2632,0784,0005,0758,2946,101254,5978,06:37:15,34474843,133488361,-0018
00037301,0071,0060,3023,1017,26,0000,367,090,090,00,+,1,0,-044,-026,2627,0783,0024,0758,2946,101256,5976,06:37:15,34474843,133488361,-0018
00037810,0071,0060,3023,1017,26,0000,367,090,090,00,+,1,0,-036,-030,2627,0784,0019,0758,2947,101254,5975,06:37:15,34474843,133488361,-0018
00038310,0071,0064,3023,1017,26,0000,367,090,090,00,+,1,0,-037,-028,2627,0775,0019,0758,2947,101255,5976,06:37:15,34474843,133488361,-0018
00038810,0073,0067,3023,1017,26,0000,367,090,090,00,+,1,0,-036,-032,2632,0783,0024,0756,2948,101255,5976,06:37:15,34474843,133488361,-0018
00039310,0071,0071,3023,1017,26,0000,367,090,090,00,+,1,0,-037,-029,2627,0783,0022,0758,2949,101254,5976,06:37:15,34474843,133488361,-0018
00039810,0073,0076,3023,1017,26,0000,367,090,090,00,+,1,0,-042,-019,2627,0779,0015,0758,2949,101254,5974,06:37:15,34474843,133488361,-0018
00040310,0071,0058,3023,1017,26,0000,367,090,090,00,+,1,0,-042,-024,2627,0784,0011,0756,2950,101257,5973,06:37:15,34474843,133488361,-0018
00040810,0071,0058,3023,1017,26,0000,367,090,090,00,+,1,0,-040,-027,2637,0781,0021,0758,2950,101254,5973,06:37:15,34474843,133488361,-0018
00041310,0071,0053,3023,1017,26,0000,367,090,090,00,+,1,0,-039,-024,2627,0783,0022,0758,2950,101256,5972,06:37:15,34474843,133488361,-0018
00041810,0071,0050,3023,1017,26,0000,367,090,090,00,+,1,0,-043,-027,2637,0783,0025,0758,2951,101255,5971,06:37:15,34474843,133488361,-0018
00042310,0071,0060,3023,1017,26,0000,367,090,090,00,+,1,0,-045,-031,2637,0783,0024,0758,2952,101255,5968,06:37:15,34474843,133488361,-0018
00042810,0071,0060,3023,1017,26,0000,367,090,090,00,+,1,0,-043,-032,2632,0783,0022,0756,2952,101255,5966,06:37:15,34474843,133488361,-0018
00043310,0071,0062,3023,1017,26,0000,367,090,090,00,+,1,0,-045,-025,2618,0783,0025,0756,2952,101255,5964,06:37:15,34474843,133488361,-0018
00043810,0069,0060,3023,1017,26,0000,367,090,090,00,+,1,0,-048,-032,2623,0783,0024,0758,2953,101255,5958,06:37:15,34474843,133488361,-0018
00044310,0071,0069,3023,1017,26,0000,367,090,090,00,+,1,0,-041,-030,2623,0783,0019,0758,2954,101256,5959,06:37:15,34474843,133488361,-0018
00044824,0071,0071,3023,1017,26,0000,367,090,090,00,+,1,0,-038,-029,2632,0784,0014,0758,2954,101255,5958,06:37:15,34474843,133488361,-0018
00045324,0071,0055,3023,1017,26,0000,367,090,090,00,+,1,0,-039,-027,2632,0780,0022,0758,2955,101255,5957,06:37:15,34474843,133488361,-0018
00045837,0071,0069,3023,1017,26,0000,367,090,090,00,+,1,0,-037,-029,2632,0783,0023,0758,2955,101254,5955,06:38:00,34474843,133488360,-0017
00046337,0071,0069,3023,1017,26,0000,367,090,090,00,+,1,0,-035,-032,2637,0783,0020,0758,2956,101255,5954,06:38:00,34474843,133488360,-0017
00046873,0071,0055,3023,1017,26,0000,367,091,090,01,+,1,0,-050,-028,2632,0784,0005,0758,2957,101254,5952,06:38:01,34474843,000033336,00304
00047418,0071,0055,3023,1017,26,0000,369,093,090,03,+,1,0,-031,-030,2646,0784,0005,0756,2957,101255,5952,06:38:01,34474843,000033336,00304
00047921,0071,0050,3023,1017,26,0000,367,093,090,03,+,1,0,-038,-032,2637,0784,0005,0758,2956,101254,5951,06:38:02,34474843,000000000,00000
00048434,0071,0067,3023,1017,26,0000,367,094,090,04,+,1,0,-038,-025,2646,0784,0005,0756,2957,101252,5950,06:38:02,34474843,000000000,00000
00049651,0071,0060,3023,1017,26,0000,367,095,090,05,+,1,0,-031,-037,2637,0785,0005,0758,2958,101254,5950,06:38:02,34474843,000000000,00000
00050151,0071,0053,3023,1017,26,0000,367,095,090,05,+,1,0,-035,-031,2637,0785,0005,0758,2958,101255,5947,06:38:02,34474843,000000000,00000
00050683,0071,0083,3016,1017,26,0000,367,095,090,05,+,1,0,-050,-048,2627,0785,0005,0758,2960,101256,5946,06:38:02,34474843,000000000,00000
00051183,0075,0083,3016,1017,26,0000,367,095,090,05,+,1,0,-024,-027,2637,0785,0005,0758,2960,101253,5946,06:38:02,34474843,000000000,00000
00051690,0073,0080,3016,1017,26,0000,367,095,090,05,+,1,0,-042,-039,2637,0784,0005,0756,2961,101256,5948,06:38:02,34474843,000000000,00000
00052190,0077,0080,3016,1017,26,0000,367,095,090,05,+,1,0,-040,-041,2637,0784,0005,0758,2961,101257,5948,06:38:02,34474843,000000000,00000
00052709,0075,0058,3016,1017,26,0000,367,095,090,05,+,1,0,-042,-043,2641,0784,0005,0758,2961,101256,5946,06:38:02,34474843,000000000,00000
