Time,Pitch,Yaw,Roll,Latitude,Longitude,GpsCnt,StraightDistance,IntegralDistance,Elevator,Rudder,Trim,Airspeed,Cadence,Ultsonic,Atmopress,Selector,Cadencevolt,Ultsonicvolt,servovolt
265692,0,252,4,35.29418865481082,136.25440610451506,1845,2.524690628051758,425.38456029444933,-6.0,0.0,-2,0.0,0.0,154.15,674.57,0,6.6,4.09,0.0
265985,0,257,3,35.29418865481082,136.25440610451506,1845,2.524690628051758,425.38456029444933,-6.0,0.0,-2,0.0,0.0,154.15,674.57,0,6.6,4.09,0.0
266275,0,256,4,35.29418866781192,136.25440600957577,1846,2.5308263301849365,425.38456029444933,-6.0,0.0,-2,0.0,0.0,154.15,674.57,0,6.6,4.1,0.0
266568,1,250,5,35.29418866781192,136.25440600957577,1846,2.5308263301849365,425.38456029444933,-6.0,0.0,-2,0.0,0.0,154.15,674.57,0,6.6,4.1,0.0
266858,0,253,4,35.29418866781192,136.25440600957577,1846,2.5308263301849365,425.38456029444933,-6.0,0.0,-2,0.0,0.0,154.15,674.57,0,6.6,4.1,0.0
267209,0,255,4,35.29418782481244,136.25440751531727,1847,2.3762898445129395,425.38456029444933,-6.0,0.0,-2,0.0,0.0,154.15,674.57,0,-0.0,4.1,0.0
267503,0,254,4,35.29418782481244,136.25440751531727,1847,2.3762898445129395,425.38456029444933,-6.0,0.0,-2,0.0,0.0,154.15,674.57,0,-0.0,4.1,0.0
267792,0,255,4,35.29418782481244,136.25440751531727,1847,2.3762898445129395,425.38456029444933,-6.0,0.0,-2,0.0,0.0,154.15,674.57,0,-0.0,4.1,0.0
268086,1,253,4,35.29418659670468,136.25440942291632,1848,2.167785406112671,425.38456029444933,-6.0,0.0,-2,0.0,0.0,154.15,674.57,0,-0.0,4.1,0.0
268375,0,255,3,35.29418659670468,136.25440942291632,1848,2.167785406112671,425.38456029444933,-6.0,0.0,-2,0.0,0.0,154.15,674.57,0,-0.0,4.1,0.0
268726,0,253,4,35.29418659670468,136.25440942291632,1848,2.167785406112671,425.38456029444933,-6.0,0.0,-2,0.0,0.0,154.15,674.57,0,6.6,4.1,0.0
269016,0,257,3,35.29418659670468,136.25440942291632,1848,2.167785406112671,425.38456029444933,-6.0,0.0,-2,0.0,0.0,154.15,674.57,0,6.6,4.1,0.0
269309,-2,267,2,35.29418524566511,136.25441026038246,1849,2.0003163814544678,425.38456029444933,-6.0,0.0,-2,0.0,0.0,156.15,674.57,0,6.6,4.09,0.0
269599,0,253,4,35.29418524566511,136.25441026038246,1849,2.0003163814544678,425.38456029444933,-6.0,0.0,-2,0.0,0.0,156.15,674.57,0,6.6,4.09,0.0
269893,0,256,4,35.29418524566511,136.25441026038246,1849,2.0003163814544678,425.38456029444933,-6.0,0.0,-2,0.0,0.0,156.15,674.57,0,6.6,4.09,0.0
270182,1,251,5,35.29418313802709,136.254411760523,1850,1.729771375656128,425.9345111325383,-6.0,0.0,-2,0.0,0.0,154.65,674.57,0,6.6,4.09,0.0
270475,1,253,4,35.29418313802709,136.254411760523,1850,1.729771375656128,425.9345111325383,-6.0,0.0,-2,0.0,0.0,154.65,674.57,0,6.6,4.09,0.0
270823,1,251,4,35.29418313802709,136.254411760523,1850,1.729771375656128,425.9345111325383,-6.0,0.0,-2,0.0,0.0,154.65,674.57,0,6.6,4.09,0.0
271116,0,257,4,35.294180868370965,136.2544136530316,1851,1.4249236583709717,425.9345111325383,-6.0,0.0,-2,0.0,0.0,154.65,674.57,0,0.0,4.09,0.0
271406,0,257,3,35.294180868370965,136.2544136530316,1851,1.4249236583709717,425.9345111325383,-6.0,0.0,-2,0.0,0.0,154.65,674.57,0,0.0,4.09,0.0
271699,0,254,5,35.294180868370965,136.2544136530316,1851,1.4249236583709717,425.9345111325383,-6.0,0.0,-2,0.0,0.0,154.65,674.57,0,6.6,4.09,0.0
271989,0,256,4,35.294180868370965,136.2544136530316,1851,1.4249236583709717,425.9345111325383,-6.0,0.0,-2,0.48,0.0,154.65,674.57,0,6.6,4.09,0.0
272282,0,254,4,35.294179885217375,136.25441432673128,1852,1.2999836206436157,425.9345111325383,-6.0,0.0,-2,0.48,0.0,154.65,674.57,0,6.6,4.09,0.0
272572,2,249,4,35.294179885217375,136.25441432673128,1852,1.2999836206436157,425.9345111325383,-6.0,0.0,-2,0.48,0.0,154.65,674.57,0,6.6,4.09,0.0
272923,0,253,4,35.294179885217375,136.25441432673128,1852,1.2999836206436157,425.9345111325383,-6.0,0.0,-2,0.0,0.0,154.65,674.57,0,6.6,4.09,0.0
273213,0,257,3,35.29417914711028,136.2544145089309,1853,1.222367286682129,425.9345111325383,-6.0,0.0,-2,0.0,0.0,155.15,674.57,0,6.6,4.09,0.0
273506,2,250,4,35.29417914711028,136.2544145089309,1853,1.222367286682129,425.9345111325383,-6.0,0.0,-2,0.0,0.0,155.15,674.57,0,6.6,4.09,0.0
273796,1,251,4,35.29417914711028,136.2544145089309,1853,1.222367286682129,425.9345111325383,-6.0,0.0,-2,0.0,0.0,155.15,674.57,0,6.6,4.09,0.0
274147,1,258,4,35.29417887353463,136.25441435216123,1854,1.2054603099822998,425.9345111325383,-6.0,0.0,-2,0.0,10.47,155.15,674.57,0,0.0,4.09,0.0
274379,0,254,3,35.29417887353463,136.25441435216123,1854,1.2054603099822998,425.9345111325383,-6.0,0.0,-2,0.0,10.47,155.15,674.57,0,0.0,4.09,0.0
274730,0,257,3,35.29417887353463,136.25441435216123,1854,1.2054603099822998,425.9345111325383,-6.0,0.0,-2,0.0,2.22,155.15,674.57,0,6.6,4.09,0.0
275020,-2,262,3,35.29417887353463,136.25441435216123,1854,1.2054603099822998,425.9345111325383,-6.0,0.0,-2,0.5,2.22,155.15,674.57,0,6.6,4.09,0.0
275313,-1,259,3,35.29417931450865,136.2544130009545,1855,1.318318486213684,425.9345111325383,-6.0,0.0,-2,0.5,2.22,156.15,674.57,0,6.6,4.09,0.0
275603,0,253,5,35.29417931450865,136.2544130009545,1855,1.318318486213684,425.9345111325383,-6.0,0.0,-2,0.5,0.55,156.15,674.57,0,6.6,4.09,0.0
275896,2,248,5,35.29417931450865,136.2544130009545,1855,1.318318486213684,425.9345111325383,-6.0,0.0,-2,0.5,0.55,156.15,674.57,0,6.6,4.09,0.0
276186,0,256,4,35.29417920848055,136.25441321666838,1856,1.2969393730163574,425.9345111325383,-6.0,0.0,-2,0.5,0.55,154.65,674.57,0,6.6,4.09,0.0
276537,1,251,5,35.29417920848055,136.25441321666838,1856,1.2969393730163574,425.9345111325383,-6.0,0.0,-2,0.5,0.55,154.65,674.57,0,6.6,4.09,0.0
276831,1,253,3,35.29417920848055,136.25441321666838,1856,1.2969393730163574,425.9345111325383,-6.0,0.0,-2,0.5,3.32,154.65,674.57,0,6.6,4.09,0.0
277120,0,254,3,35.29418043290731,136.25441257608892,1857,1.4403384923934937,425.9345111325383,-6.0,0.0,-2,0.59,3.32,155.15,674.57,0,6.6,4.09,0.0
277414,1,252,4,35.29418043290731,136.25441257608892,1857,1.4403384923934937,425.9345111325383,-6.0,0.0,-2,0.59,3.32,155.15,674.57,0,6.6,4.09,0.0
277703,0,257,3,35.29418043290731,136.25441257608892,1857,1.4403384923934937,425.9345111325383,-6.0,0.0,-2,0.59,3.32,155.15,674.57,0,6.6,4.09,0.0
277997,2,248,5,35.29418043290731,136.25441257608892,1857,1.4403384923934937,425.9345111325383,-6.0,0.0,-2,0.59,3.32,155.15,674.57,0,6.6,4.09,0.0
278286,5,245,5,35.29418083262879,136.2544127765191,1858,1.4657018184661865,425.9345111325383,-6.0,0.0,-2,0.59,0.0,155.15,674.57,0,-2330676.75,4.09,0.0
278637,1,251,5,35.29418083262879,136.2544127765191,1858,1.4657018184661865,425.9345111325383,-6.0,0.0,-2,0.59,0.55,155.15,674.57,0,6.6,4.09,0.0
278927,0,254,4,35.29418083262879,136.2544127765191,1858,1.4657018184661865,425.9345111325383,-6.0,0.0,-2,0.59,0.55,155.15,674.57,0,6.6,4.09,0.0
279220,-1,259,4,35.294180073658346,136.25441418163072,1859,1.3247077465057373,425.9345111325383,-6.0,0.0,-2,0.75,0.55,155.15,674.57,0,6.6,4.09,0.0
279510,0,257,4,35.294180073658346,136.25441418163072,1859,1.3247077465057373,425.9345111325383,-6.0,0.0,-2,0.75,0.55,155.15,674.57,0,6.6,4.09,0.0
279803,0,257,3,35.294180073658346,136.25441418163072,1859,1.3247077465057373,425.9345111325383,-6.0,0.0,-2,0.75,0.0,155.15,674.57,0,6.6,4.09,0.0
280093,0,258,4,35.29418094744965,136.25441317025818,1860,1.456108570098877,426.20930064469576,-6.0,0.0,-2,0.95,0.0,155.15,674.57,0,6.6,4.09,0.0
280444,-1,259,3,35.29418094744965,136.25441317025818,1860,1.456108570098877,426.20930064469576,-6.0,0.0,-2,0.95,0.0,155.15,674.57,0,6.6,4.09,0.0
280734,1,252,4,35.29418094744965,136.25441317025818,1860,1.456108570098877,426.20930064469576,-6.0,0.0,-2,0.95,0.0,155.15,674.57,0,6.6,4.09,0.0
281027,1,252,3,35.29418094744965,136.25441317025818,1860,1.456108570098877,426.20930064469576,-6.0,0.0,-2,0.73,0.0,155.15,674.57,0,6.6,4.09,0.0
281317,1,251,5,35.294181830630606,136.254412221443,1861,1.5855456590652466,426.20930064469576,-6.0,0.0,-2,0.73,0.0,156.15,674.57,0,6.6,4.09,0.0
281610,2,251,4,35.294181830630606,136.254412221443,1861,1.5855456590652466,426.20930064469576,-6.0,0.0,-2,0.73,0.0,156.15,674.57,0,6.6,4.09,0.0
281900,0,256,4,35.294181830630606,136.254412221443,1861,1.5855456590652466,426.20930064469576,-6.0,0.0,-2,0.73,0.0,156.15,674.57,0,6.6,4.09,0.0
282251,1,253,3,35.2941831366858,136.25441276824202,1862,1.6820616722106934,426.20930064469576,-6.0,0.0,-2,0.52,0.0,155.15,674.57,0,6.6,4.09,0.0
282541,0,261,1,35.2941831366858,136.25441276824202,1862,1.6820616722106934,426.20930064469576,-6.0,0.0,-2,0.52,0.0,155.15,674.57,0,6.6,4.09,0.0
282834,0,256,2,35.2941831366858,136.25441276824202,1862,1.6820616722106934,426.20930064469576,-6.0,0.0,-2,0.52,0.0,155.15,674.57,0,6.6,4.09,0.0
283124,1,252,4,35.2941841878305,136.25441419309328,1863,1.7268480062484741,426.20930064469576,-6.0,0.0,-2,0.52,0.0,156.15,674.57,0,6.6,4.09,0.0
