24072,84,16,0,1009,26,0,402,49,91,1,1,0,-53,12,2415,765,68,782,2624,100580,9320
24572,84,0,0,1009,26,0,402,94,49,1,1,0,-19,5,2415,767,34,782,2625,100579,9317
25072,84,0,0,1009,26,0,402,90,0,1,1,0,-39,-6,2420,766,28,782,2626,100579,9314
25572,86,0,0,1009,26,0,402,118,54,1,1,0,-53,9,2415,768,31,782,2628,100582,9308
26072,84,0,0,1009,26,0,402,158,29,1,1,0,-45,3,2425,770,5,782,2629,100577,9305
26572,84,0,0,1009,26,0,402,146,145,1,1,0,-40,16,2420,754,56,782,2631,100580,9301
27072,84,0,0,1009,26,0,402,88,178,1,1,0,-55,14,2425,765,47,782,2633,100580,9295
27572,81,0,0,1009,26,0,402,28,153,1,1,0,-39,14,2415,768,14,782,2634,100580,9291
28072,81,0,0,1009,26,0,402,1,92,1,1,0,-34,12,2415,766,66,782,2636,100577,9286
28572,86,0,0,1009,26,0,402,24,20,1,1,0,-38,10,2420,768,15,782,2637,100582,9282
29072,84,16,3596,1009,26,0,402,90,0,1,1,0,-21,10,2411,765,82,782,2639,100581,9275
29572,84,16,0,1009,26,0,402,156,21,1,1,0,-35,-7,2434,764,80,782,2639,100581,9268
30072,84,0,0,1009,26,0,402,167,83,1,1,0,-34,5,2425,760,115,782,2641,100583,9262
30572,86,0,0,1009,26,0,402,107,83,1,1,0,-25,-3,2425,758,200,782,2643,100581,9253
31072,86,0,0,1009,26,0,402,90,89,1,1,0,-34,-3,2425,761,80,782,2643,100584,9243
31572,86,0,3596,1009,26,0,402,100,112,1,1,0,-37,-2,2420,766,43,782,2644,100582,9236
32072,88,0,0,1010,26,0,402,115,156,1,1,0,-30,6,2439,767,29,782,2645,100582,9232
32572,88,0,0,1009,26,0,402,118,160,1,1,0,-56,6,2439,768,9,782,2647,100581,9225
33072,92,16,0,1009,26,0,402,89,90,1,1,0,-42,15,2430,764,54,782,2648,100580,9220
33572,92,0,0,1009,26,0,402,90,89,1,1,0,-38,3,2434,767,28,780,2650,100583,9211
34072,90,0,0,1009,26,0,402,90,88,1,1,0,-40,0,2425,762,33,782,2651,100581,9205
34572,86,0,0,1009,26,0,402,95,84,1,1,0,-45,5,2434,768,11,782,2653,100583,9200
35072,88,0,0,1009,26,0,401,93,83,1,1,0,-33,7,2434,770,16,780,2654,100582,9196
35572,86,0,3596,1009,26,0,402,89,89,1,1,0,-36,9,2444,767,28,782,2655,100583,9190
36072,88,0,0,1009,26,0,402,110,83,1,1,0,-41,10,2439,768,23,782,2657,100581,9183
36572,88,0,0,1009,26,0,401,152,78,1,1,0,-31,21,2444,766,13,782,2657,100580,9168
37072,84,0,0,1009,26,0,401,174,68,1,1,0,-38,21,2434,770,8,780,2656,100581,9159
37572,84,16,0,1009,26,0,402,91,86,1,1,0,-41,16,2434,768,16,782,2659,100583,9151
38072,84,0,0,1009,26,0,402,90,87,1,1,0,-38,10,2439,759,28,782,2660,100582,9144
38572,84,23,0,1009,26,0,402,89,88,1,1,0,-34,9,2444,767,30,782,2662,100584,9138
39072,84,16,3596,1009,26,0,402,89,88,1,1,0,-38,14,2434,767,26,782,2663,100583,9131
39572,81,23,0,1009,26,0,402,89,88,1,1,0,-40,9,2444,766,45,782,2664,100581,9126
40072,81,0,0,1009,26,0,402,89,88,1,1,0,-38,8,2444,758,46,782,2666,100580,9117
40572,81,0,0,1009,26,0,402,89,88,1,1,0,-36,12,2434,766,40,782,2666,100580,9104
41072,81,0,0,1009,26,0,401,89,88,1,1,0,-37,8,2439,766,32,782,2666,100582,9093
41572,81,16,0,1009,26,0,402,89,90,1,1,0,-31,14,2439,764,38,782,2668,100584,9086
42072,81,16,0,1009,26,0,401,89,90,1,1,0,-36,3,2444,767,28,782,2669,100581,9079
42572,81,29,0,1009,26,0,402,89,90,1,1,0,-38,7,2444,765,33,782,2670,100580,9073
43072,81,23,3596,1009,26,0,402,89,90,1,1,0,-38,13,2444,767,34,782,2672,100579,9066
43572,81,23,0,1009,26,0,402,89,88,1,1,0,-35,10,2444,762,32,782,2673,100578,9055
44072,81,0,3596,1009,26,0,402,91,84,1,1,0,-30,4,2453,766,49,782,2674,100579,9046
44572,81,0,0,1009,26,0,402,78,88,1,1,0,-34,9,2453,764,65,780,2676,100575,9038
45072,81,0,3596,1009,26,0,402,60,88,1,1,0,-41,10,2439,767,26,782,2677,100576,9029
45572,79,0,0,1010,26,0,402,94,84,1,1,0,-36,5,2444,765,22,782,2678,100580,9020
46072,81,0,3596,1009,26,0,402,120,82,1,1,0,-43,11,2439,767,42,782,2679,100578,9012
46572,81,0,3596,1009,26,0,402,92,83,1,1,0,-39,9,2453,764,78,780,2679,100580,9007
47072,84,0,3596,1009,26,0,402,86,124,1,1,0,-30,9,2448,736,124,780,2681,100579,9000
47572,81,0,3596,1009,26,0,402,89,91,1,1,0,-36,11,2444,767,38,780,2681,100579,8993
48072,84,16,3596,1009,26,0,402,91,81,1,1,0,-30,8,2444,767,23,782,2682,100580,8987
48572,84,23,3596,1009,26,0,402,90,82,1,1,0,-28,5,2453,767,20,780,2683,100580,8977
49072,84,0,3596,1009,26,0,402,93,81,1,1,0,-36,16,2448,753,88,782,2682,100578,8969
49572,86,23,3596,1009,26,0,402,89,89,1,1,0,-32,9,2458,766,35,782,2683,100577,8964
50072,88,23,3596,1009,26,0,402,89,89,1,1,0,-30,8,2453,767,19,782,2684,100579,8955
50572,90,29,3596,1009,26,0,402,89,90,1,1,0,-31,12,2453,767,25,780,2685,100580,8948
51072,90,29,3596,1010,26,0,402,89,90,1,1,0,-39,14,2453,765,25,780,2685,100578,8940
51572,86,23,3596,1010,26,0,402,89,90,1,1,0,-34,10,2453,760,24,780,2686,100576,8938
52072,86,23,3596,1009,26,0,402,89,90,1,1,0,-39,10,2463,767,30,780,2688,100578,8934
52572,86,16,3596,1009,26,0,401,89,90,1,1,0,-46,13,2463,765,24,780,2689,100575,8929
53072,86,16,3596,1010,26,0,401,89,90,1,1,0,-37,21,2453,767,34,780,2691,100577,8923
53572,84,16,3596,1009,26,0,402,89,90,1,1,0,-32,13,2458,767,24,780,2692,100577,8917
54072,84,23,3596,1010,26,0,402,89,90,1,1,0,-34,16,2458,762,23,780,2693,100578,8909
54572,81,16,3596,1009,26,0,402,89,90,1,1,0,-34,13,2467,767,23,780,2693,100577,8903
55072,81,0,3596,1009,26,0,402,89,90,1,1,0,-28,7,2453,768,17,780,2694,100576,8898
55572,81,23,3596,1009,26,0,402,89,90,1,1,0,-43,11,2463,768,17,782,2696,100579,8894
56072,81,16,3596,1010,26,0,402,89,90,1,1,0,-43,20,2463,768,21,780,2696,100575,8884
56572,81,16,3596,1010,26,0,402,89,90,1,1,0,-38,14,2458,766,23,780,2697,100577,8877
57072,81,16,3596,1010,26,0,402,89,90,1,1,0,-37,10,2453,767,20,782,2699,100578,8869
57572,81,16,3596,1009,26,0,401,89,90,1,1,0,-39,11,2453,768,15,780,2699,100577,8867
58072,81,16,3596,1009,26,0,401,89,90,1,1,0,-35,9,2467,768,20,780,2699,100576,8858
58572,81,16,3596,1009,26,0,402,89,90,1,1,0,-38,9,2463,768,13,780,2699,100578,8852
59072,81,0,3596,1009,26,0,402,89,90,1,1,0,-27,14,2458,764,23,782,2700,100577,8849
59572,79,23,3596,1009,26,0,402,89,90,1,1,0,-34,17,2458,768,20,780,2702,100580,8845
60072,81,0,3596,1009,26,0,402,89,90,1,1,0,-43,11,2467,767,19,780,2702,100576,8833
60572,79,16,3596,1009,26,0,401,89,90,1,1,0,-36,27,2472,768,16,780,2703,100577,8827
61072,79,16,3596,1010,26,0,402,89,90,1,1,0,-39,35,2467,768,16,780,2703,100578,8819
61572,79,0,3596,1009,26,0,402,89,90,1,1,0,-44,21,2463,764,27,782,2704,100576,8813
62072,79,16,3596,1009,26,0,402,89,90,1,1,0,-38,31,2458,768,20,780,2705,100577,8805
62572,79,23,3596,1009,26,0,402,89,90,1,1,0,-30,27,2472,767,25,780,2706,100579,8796
63072,79,16,3596,1009,26,0,402,89,90,1,1,0,-39,16,2467,767,18,780,2706,100578,8788
63572,79,16,3596,1009,26,0,402,89,90,1,1,0,-42,22,2472,768,18,780,2706,100577,8785
64072,84,0,3596,1009,26,0,402,89,90,1,1,0,-38,23,2472,768,17,780,2708,100578,8778
64572,79,16,3596,1010,26,0,402,89,90,1,1,0,-34,19,2463,768,21,780,2708,100580,8770
65072,81,16,3596,1010,26,0,402,89,90,1,1,0,-40,25,2472,767,30,780,2708,100578,8766
65572,81,29,3596,1009,26,0,402,89,90,1,1,0,-36,20,2463,766,20,780,2710,100578,8763
66072,86,23,3596,1009,26,0,402,89,90,1,1,0,-42,19,2467,768,19,780,2711,100577,8758
66572,86,23,3596,1009,26,0,402,89,90,1,1,0,-31,34,2472,768,20,780,2711,100575,8754
67072,86,0,3596,1009,26,0,402,89,90,1,1,0,-35,25,2458,768,18,780,2712,100576,8750
67572,84,16,3596,1009,26,0,402,89,90,1,1,0,-33,20,2467,768,17,780,2713,100578,8745
68072,84,0,3596,1009,26,0,401,89,90,1,1,0,-36,28,2458,768,20,780,2713,100576,8738
68572,84,16,3596,1009,26,0,402,89,90,1,1,0,-36,18,2458,768,16,780,2714,100578,8735
69072,81,16,3596,1009,26,0,402,89,90,1,1,0,-39,25,2463,762,20,780,2715,100579,8730
69572,81,16,3596,1009,26,0,402,89,90,1,1,0,-41,19,2463,768,21,780,2716,100579,8727
70072,81,16,3596,1009,26,0,402,89,90,1,1,0,-42,19,2463,768,23,780,2717,100580,8722
70572,81,23,3596,1009,26,0,402,89,90,1,1,0,-40,31,2463,766,20,780,2716,100580,8714
71072,81,16,3596,1009,26,0,402,89,90,1,1,0,-40,11,2463,768,19,780,2716,100579,8710
71572,81,16,3596,1009,26,0,402,89,90,1,1,0,-31,26,2463,768,15,780,2718,100580,8708
72072,81,0,3596,1009,26,0,402,89,90,1,1,0,-38,20,2467,768,19,780,2719,100579,8704
72572,79,16,3596,1009,26,0,401,89,90,1,1,0,-32,22,2467,768,12,780,2720,100579,8700
73072,79,0,3596,1009,26,0,402,89,90,1,1,0,-40,15,2472,768,18,780,2721,100581,8697
73572,81,0,3596,1009,26,0,402,89,90,1,1,0,-37,19,2472,768,20,780,2722,100579,8693
74072,77,0,3596,1009,26,0,402,89,90,1,1,0,-36,26,2472,768,22,780,2722,100579,8688
74572,79,0,3596,1009,26,0,402,89,90,1,1,0,-35,8,2477,764,24,780,2723,100575,8679
75072,79,0,3596,1009,26,0,402,89,90,1,1,0,-36,26,2463,767,29,780,2722,100576,8676
75572,77,16,3596,1009,26,0,402,89,90,1,1,0,-36,30,2467,767,32,780,2724,100577,8670
76072,77,0,3596,1009,26,0,402,89,90,1,1,0,-41,27,2467,766,22,780,2724,100576,8663
76572,77,0,3596,1009,26,0,402,89,90,1,1,0,-36,23,2463,764,24,780,2724,100576,8657
77072,75,0,3596,1009,26,0,401,89,90,1,1,0,-35,33,2463,767,26,780,2726,100578,8652
77572,77,0,3596,1009,26,0,402,89,90,1,1,0,-38,21,2463,767,32,780,2727,100580,8649
78072,77,0,3596,1009,26,0,402,89,90,1,1,0,-36,29,2467,761,24,780,2728,100576,8643
78572,77,0,3596,1009,26,0,402,89,90,1,1,0,-41,21,2463,768,23,780,2730,100576,8639
79072,79,0,3596,1009,26,0,401,89,90,1,1,0,-38,21,2463,767,20,780,2731,100578,8632
79572,79,16,3596,1010,26,0,402,89,90,1,1,0,-33,25,2472,768,21,780,2730,100578,8627
80072,81,0,3596,1009,26,0,402,89,90,1,1,0,-37,12,2463,768,16,780,2731,100579,8622
80572,81,16,3596,1009,26,0,402,89,90,1,1,0,-36,30,2463,762,23,780,2731,100575,8616
81072,81,0,3596,1009,26,0,402,89,90,1,1,0,-35,21,2472,768,20,780,2732,100580,8612
81572,161,16,3596,1009,26,0,402,89,90,1,1,0,-37,22,2481,768,20,780,2734,100579,8611
82072,86,16,3596,1009,26,0,402,89,90,1,1,0,-34,29,2472,768,17,780,2734,100576,8602
82572,84,0,3596,1009,26,0,402,89,90,1,1,0,-31,19,2472,768,16,780,2734,100574,8595
83072,84,16,3596,1009,26,0,402,89,90,1,1,0,-32,19,2472,768,12,780,2734,100578,8593
83572,84,16,3596,1010,26,0,402,89,90,1,1,0,-56,24,2467,768,15,780,2736,100576,8591
84072,84,0,3596,1010,26,0,401,89,90,1,1,0,-39,19,2472,768,9,780,2737,100577,8586
84572,81,16,3596,1009,26,0,402,89,90,1,1,0,-32,19,2467,768,16,780,2737,100576,8582
85072,81,16,3596,1009,26,0,402,89,90,1,1,0,-39,27,2472,765,17,780,2738,100577,8579
85572,81,0,3596,1009,26,0,402,89,90,1,1,0,-33,24,2481,768,20,780,2740,100577,8577
86072,81,0,3596,1009,26,0,402,89,90,1,1,0,-38,20,2477,768,19,780,2741,100579,8574
86572,81,0,3596,1009,26,0,402,89,90,1,1,0,-38,23,2477,760,19,780,2742,100577,8571
87072,81,0,3596,1009,26,0,402,89,90,1,1,0,-38,21,2477,768,28,780,2743,100574,8566
87572,79,16,3596,1009,26,0,402,89,90,1,1,0,-37,14,2477,768,16,780,2744,100576,8564
88072,79,0,3596,1009,26,0,402,89,90,1,1,0,-35,19,2477,768,19,780,2745,100575,8561
88572,79,0,3596,1009,26,0,402,89,90,1,1,0,-35,15,2472,768,20,780,2746,100577,8557
89072,79,0,3596,1009,26,0,402,89,90,1,1,0,-25,25,2481,768,19,780,2747,100575,8557
89572,79,0,3596,1009,26,0,401,89,90,1,1,0,-35,13,2481,770,7,780,2748,100575,8551
90072,79,0,3596,1010,26,0,402,89,90,1,1,0,-32,19,2472,768,23,780,2749,100578,8549
90572,77,16,3596,1009,26,0,402,89,90,1,1,0,-30,19,2481,768,13,780,2750,100578,8548
91072,79,0,3596,1010,26,0,402,89,90,1,1,0,-32,13,2481,770,10,780,2751,100578,8545
91572,77,0,3596,1009,26,0,401,89,90,1,1,0,-38,60,2481,770,25,780,2752,100577,8540
92072,77,0,3596,1010,26,0,402,89,90,1,1,0,-37,23,2477,768,12,780,2752,100577,8537
92572,77,16,3596,1009,26,0,402,89,90,1,1,0,-33,22,2472,767,15,780,2753,100578,8530
93072,77,23,3596,1009,26,0,402,89,90,1,1,0,-34,25,2486,770,16,780,2753,100575,8523
93572,77,0,3596,1010,26,0,402,89,90,1,1,0,-35,13,2477,768,17,780,2754,100577,8520
94072,77,16,3596,1009,26,0,401,89,90,1,1,0,-33,19,2481,764,21,780,2756,100578,8514
94572,75,23,3596,1009,26,0,402,89,90,1,1,0,-37,16,2481,768,23,780,2757,100576,8510
95072,75,0,3596,1009,26,0,402,89,90,1,1,0,-34,13,2477,768,14,780,2757,100576,8507
95572,75,16,3596,1009,26,0,402,89,90,1,1,0,-41,16,2477,770,10,780,2758,100576,8503
96072,77,16,3596,1010,26,0,402,89,90,1,1,0,-43,20,2481,768,19,780,2758,100577,8498
96572,77,16,3596,1010,26,0,402,89,90,1,1,0,-36,17,2500,768,16,780,2757,100580,8485
97072,77,0,3596,1009,26,0,402,89,90,1,1,0,-39,17,2477,768,15,780,2758,100576,8479
97572,77,16,3596,1010,26,0,402,89,90,1,1,0,-32,15,2481,768,15,780,2760,100575,8476
98072,79,16,3596,1009,26,0,402,89,90,1,1,0,-38,20,2495,768,16,780,2761,100577,8470
98572,79,23,3596,1010,26,0,402,89,90,1,1,0,-33,15,2486,768,17,780,2761,100576,8463
99072,81,29,3596,1009,26,0,402,89,90,1,1,0,-33,19,2481,768,18,780,2761,100576,8455
99572,81,16,3596,1009,26,0,401,89,90,1,1,0,-32,13,2477,768,18,779,2762,100576,8448
100072,84,16,3596,1009,26,0,402,89,90,1,1,0,-38,15,2481,767,15,780,2762,100575,8441
100572,81,16,3596,1009,26,0,402,89,90,1,1,0,-35,17,2477,768,17,780,2764,100577,8437
101072,81,0,3596,1009,26,0,402,89,90,1,1,0,-31,20,2486,768,19,780,2765,100578,8433
101572,81,16,3596,1010,26,0,402,89,90,1,1,0,-39,22,2486,756,25,779,2766,100577,8427
102072,81,0,3596,1010,26,0,402,89,90,1,1,0,-34,21,2472,768,19,780,2766,100578,8422
102572,79,0,3596,1009,26,0,402,89,90,1,1,0,-30,31,2486,767,25,780,2767,100578,8418
103072,81,16,3596,1009,26,0,401,89,90,1,1,0,-60,96,2491,759,21,780,2768,100577,8413
103572,79,0,3596,1009,26,0,402,89,90,1,1,0,-33,11,2486,768,19,780,2769,100576,8410
104072,79,16,3596,1009,26,0,402,89,90,1,1,0,-38,10,2481,768,15,780,2769,100574,8404
104572,79,0,3596,1009,26,0,402,89,90,1,1,0,-47,8,2477,768,18,780,2770,100576,8399
105072,79,16,3596,1009,26,0,402,89,90,1,1,0,-42,13,2481,768,20,780,2771,100576,8393
105572,77,16,3596,1009,26,0,402,89,90,1,1,0,-35,13,2486,768,18,780,2771,100575,8387
106072,77,16,3596,1009,26,0,402,89,90,1,1,0,-35,9,2477,768,19,780,2772,100574,8382
106572,75,16,3596,1010,26,0,401,89,90,1,1,0,-29,10,2477,768,15,780,2773,100576,8376
107072,75,23,3596,1010,26,0,402,89,90,1,1,0,-33,14,2486,768,16,780,2774,100574,8372
107572,75,16,3596,1009,26,0,402,89,90,1,1,0,-34,14,2486,767,16,780,2775,100578,8366
108072,75,23,3596,1009,26,0,402,89,90,1,1,0,-39,16,2481,768,17,780,2776,100580,8363
108572,75,16,3596,1009,26,0,402,89,90,1,1,0,-35,17,2486,767,18,780,2777,100576,8360
109072,75,0,3596,1009,26,0,402,89,90,1,1,0,-40,23,2477,767,16,779,2777,100577,8356
109572,75,0,3596,1009,26,0,402,89,90,1,1,0,-40,17,2500,762,18,780,2777,100576,8353
110072,77,0,3596,1009,26,0,402,89,90,1,1,0,-33,22,2491,768,15,780,2777,100576,8351
110572,77,0,3596,1009,26,0,402,89,90,1,1,0,-34,23,2491,762,17,780,2778,100579,8347
111072,77,16,3596,1009,26,0,402,89,90,1,1,0,-33,16,2495,768,14,780,2778,100575,8347
111572,77,0,3596,1009,26,0,402,89,90,1,1,0,-36,25,2486,767,18,780,2778,100578,8345
112072,79,0,3596,1009,26,0,401,89,90,1,1,0,-33,12,2491,767,18,780,2779,100576,8343
112572,79,16,3596,1009,26,0,401,89,90,1,1,0,-36,18,2491,768,20,780,2779,100580,8339
113072,81,16,3596,1009,26,0,402,89,90,1,1,0,-30,10,2491,768,17,780,2779,100580,8334
113572,84,0,3596,1009,26,0,402,89,90,1,1,0,-31,-12,2491,768,16,779,2780,100578,8335
114072,84,0,3596,1009,26,0,402,89,90,1,1,0,-47,24,2495,768,16,780,2782,100581,8334
114572,81,0,3596,1009,26,0,402,89,90,1,1,0,-32,25,2500,768,17,780,2782,100578,8331
115072,81,0,3596,1009,26,0,401,89,90,1,1,0,-37,26,2481,768,19,780,2783,100577,8330
115572,79,0,3596,1009,26,0,402,89,90,1,1,0,-30,23,2486,768,20,780,2784,100576,8327
116072,79,0,3596,1009,26,0,402,89,90,1,1,0,-32,28,2495,768,18,780,2784,100577,8326
116572,79,0,3596,1009,26,0,402,89,90,1,1,0,-35,29,2491,766,26,780,2785,100578,8323
117072,79,0,3596,1009,26,0,402,89,90,1,1,0,-36,24,2491,766,24,780,2786,100578,8322
117572,79,0,3596,1009,26,0,402,89,90,1,1,0,-38,31,2505,767,23,780,2787,100579,8321
118072,77,0,3596,1009,26,0,401,89,90,1,1,0,-26,16,2500,767,19,780,2787,100579,8317
118572,77,0,3596,1009,26,0,401,89,90,1,1,0,-38,23,2495,768,20,780,2787,100580,8315
119072,77,0,3596,1009,26,0,402,89,90,1,1,0,-33,27,2500,767,22,780,2787,100577,8311
119572,75,0,3596,1009,26,0,402,89,90,1,1,0,-30,31,2495,761,29,780,2788,100577,8311
120072,75,0,3596,1009,26,0,401,89,90,1,1,0,-29,28,2505,767,28,780,2789,100578,8312
120572,75,0,3596,1009,26,0,402,89,90,1,1,0,-38,29,2505,767,19,780,2790,100576,8312
121072,75,0,3596,1009,26,0,401,89,90,1,1,0,-42,26,2500,762,20,780,2791,100576,8310
121572,75,16,3596,1009,26,0,402,89,90,1,1,0,-36,25,2500,768,19,779,2792,100577,8304
122072,77,0,3596,1009,26,0,402,89,90,1,1,0,-39,30,2495,766,21,780,2792,100577,8300
122572,75,0,3596,1009,26,0,402,89,90,1,1,0,-39,26,2495,767,18,780,2793,100578,8297
123072,75,0,3596,1009,26,0,402,89,90,1,1,0,-46,19,2495,768,11,780,2793,100576,8294
123572,75,0,3596,1009,26,0,402,89,90,1,1,0,-41,19,2500,768,19,779,2793,100579,8290
124072,77,0,3596,1009,26,0,402,89,90,1,1,0,-34,21,2510,767,19,780,2795,100580,8291
124572,77,0,3596,1009,26,0,401,89,90,1,1,0,-36,16,2510,768,18,780,2797,100579,8290
125072,79,0,3596,1009,26,0,402,89,90,1,1,0,-41,23,2500,768,19,779,2798,100577,8288
125572,79,0,3596,1009,26,0,402,89,90,1,1,0,-35,13,2500,767,17,779,2799,100576,8284
126072,79,0,3596,1009,26,0,402,89,90,1,1,0,-40,17,2510,768,20,779,2799,100578,8282
126572,79,0,3596,1009,26,0,401,89,90,1,1,0,-31,27,2505,768,15,780,2800,100578,8279
127072,81,0,3596,1009,26,0,402,89,90,1,1,0,-32,23,2505,766,21,780,2801,100579,8278
127572,84,0,3596,1009,26,0,402,89,90,1,1,0,-35,23,2519,768,20,780,2802,100576,8272
128072,81,0,3596,1009,26,0,402,89,90,1,1,0,-38,24,2505,767,20,780,2802,100578,8269
128572,81,0,3596,1009,26,0,402,89,90,1,1,0,-27,21,2505,754,19,780,2803,100578,8264
129072,81,0,3596,1009,26,0,402,89,90,1,1,0,-34,26,2510,768,20,780,2803,100575,8259
129572,79,0,3596,1009,26,0,402,89,90,1,1,0,-43,20,2514,768,20,780,2804,100577,8254
130072,79,0,3596,1009,26,0,401,89,90,1,1,0,-34,32,2514,758,21,780,2805,100579,8250
130572,79,0,3596,1009,26,0,401,89,90,1,1,0,-32,19,2510,768,19,780,2805,100579,8244
131072,79,0,3596,1009,26,0,401,89,90,1,1,0,-40,24,2510,766,18,780,2806,100579,8241
131572,77,0,3596,1009,26,0,402,89,90,1,1,0,-12,28,2505,768,19,780,2807,100580,8236
132072,77,0,3596,1009,26,0,402,89,90,1,1,0,-39,17,2510,768,19,780,2807,100581,8234
132572,75,0,3596,1009,26,0,402,89,90,1,1,0,-35,29,2505,768,19,780,2808,100577,8232
133072,75,0,3596,1009,26,0,402,89,90,1,1,0,-38,33,2519,768,16,780,2809,100581,8230
133572,75,0,3596,1009,26,0,401,89,90,1,1,0,-32,32,2510,768,19,780,2811,100579,8228
134072,75,0,3596,1009,26,0,401,89,90,1,1,0,-32,24,2519,767,20,780,2811,100578,8223
134572,75,0,3596,1009,26,0,402,89,90,1,1,0,-31,20,2510,768,14,780,2812,100575,8221
135072,75,0,3596,1009,26,0,402,89,90,1,1,0,-37,30,2510,768,20,780,2813,100577,8216
