time [ms],altitude [cm],airspeed [x0.01 m/s],angle_of_attack [x0.1 deg],airdata_pressure [hPa],airdata_temperature [degC],rotation [x0.1 rpm],rotation_voltage [0.01 V],elevator_angle,rudder_angle,trim,trim_sign,servo_received,screen_toggle,pitch [x0.1 deg],roll [x0.1 deg],gyro_temperature [x0.01 degC],servo_voltage [x0.01 V],servo_current [x0.01 A],main_voltage [x0.01 V],temperature [x0.01 degC],pressure [x0.01 hPa],humidity [x0.01 p.c.],GPS_time (GMT+9:00),latitude [x0.000001 deg],longitude [x0.000001 deg],GPS_altitude [x0.1 cm]
00089576,0296,0000,0000,0000,00,0000,000,084,087,08,-,1,0,-031,-002,3215,0787,0040,0806,3455,100827,3944,
00090076,0298,0000,0000,0000,00,0000,000,118,086,08,-,1,0,-024,+004,3220,0787,0011,0806,3455,100826,3945,
00090576,0298,0000,0000,0000,00,0000,000,158,087,08,-,1,0,-026,+008,3215,0788,0027,0804,3456,100827,3950,
00091076,0300,0000,0000,0000,00,0000,000,171,088,08,-,1,0,-029,-003,3211,0788,0006,0806,3456,100827,3954,
00091576,0300,0000,0000,0000,00,0000,000,171,088,08,-,1,0,-022,+008,3220,0787,0012,0804,3457,100827,3957,
00092076,0302,0000,0000,0000,00,0000,000,171,088,08,-,1,0,-029,+000,3211,0781,0008,0804,3458,100826,3958,
00092576,0304,0000,0000,0000,00,0000,000,171,088,08,-,1,0,-025,+010,3215,0788,0008,0806,3458,100827,3956,
00093076,0304,0000,0000,0000,00,0000,000,141,087,08,-,1,0,-019,+007,3215,0788,0039,0804,3459,100827,3953,
00093576,0306,0000,0000,0000,00,0000,000,082,091,08,-,1,0,-010,-002,3220,0788,0010,0804,3460,100823,3950,
00094076,0308,0000,0000,0000,00,0000,000,079,090,08,-,1,0,-023,+004,3220,0788,0048,0806,3461,100825,3948,
00094576,0308,0000,0000,0000,00,0000,000,046,090,08,-,1,0,-034,-006,3215,0788,0038,0804,3462,100828,3947,
00095076,0310,0000,0000,0000,00,0000,000,001,088,08,-,1,0,-040,+007,3230,0748,0032,0804,3463,100828,3947,
00095576,0310,0000,0000,0000,00,0000,000,000,088,08,-,1,0,-033,+003,3230,0788,0005,0806,3464,100827,3946,
00096076,0312,0000,0000,0000,00,0000,000,003,089,08,-,1,0,-037,+002,3225,0788,0005,0804,3465,100826,3941,
00096576,0315,0000,0000,0000,00,0000,000,081,090,08,-,1,0,-032,+007,3225,0787,0045,0806,3466,100827,3939,
00097076,0315,0000,0000,0000,00,0000,000,074,092,08,-,1,0,-036,+009,3225,0788,0011,0804,3467,100827,3936,
00097576,0317,0000,0000,0000,00,0000,000,000,092,08,-,1,0,-046,+006,3220,0788,0014,0804,3467,100825,3934,
00098076,0319,0000,0000,0000,00,0000,000,012,091,08,-,1,0,-042,+007,3225,0786,0010,0806,3467,100826,3934,
00098576,0319,0000,0000,0000,00,0000,000,089,082,08,-,1,0,-021,+005,3230,0788,0017,0804,3468,100827,3937,
00099076,0321,0000,0000,0000,00,0000,000,172,081,08,-,1,0,-019,+003,3230,0788,0005,0804,3469,100829,3938,
00099576,0321,0000,0000,0000,00,0000,000,172,081,08,-,1,0,-029,-005,3225,0788,0005,0804,3469,100827,3937,
00100076,0323,0000,0000,0000,00,0000,000,147,083,08,-,1,0,-028,+012,3239,0788,0018,0804,3470,100827,3930,
00100576,0325,0000,0000,0000,00,0000,000,082,089,08,-,1,0,-019,+018,3234,0788,0038,0804,3471,100826,3920,
00101076,0325,0000,0000,0000,00,0000,000,054,093,08,-,1,0,-029,-003,3230,0787,0046,0804,3472,100826,3913,
00101576,0327,0000,0000,0000,00,0000,000,002,095,08,-,1,0,-024,-003,3230,0787,0019,0804,3473,100828,3909,
