time*0.5 [s],altitude [cm],rotation [rpm],airspeed [m/s],pitch [deg],roll [deg]
434,0,1.1799999999999953,0.0,0.4800000000000004,1.1799999999999953
435,0,1.1799999999999953,0.0,0.47999999999999954,1.1999999999999944
436,0,1.1999999999999944,0.0,0.45999999999999996,1.1999999999999944
437,0,0.3,0.0,0.43999999999999995,1.1999999999999944
438,0,0.3,0.0,0.4200000000000004,1.2199999999999989
439,0,0.3,0.0,0.3799999999999999,1.2399999999999975
440,0,0.3,0.0,0.3600000000000003,1.2800000000000011
441,0,1.2800000000000011,0.0,0.3600000000000003,1.3000000000000056
442,0,1.3000000000000056,0.0,0.3999999999999999,1.2600000000000025
443,0,1.2600000000000025,0.0,0.4199999999999995,1.2399999999999975
444,0,1.2399999999999975,0.0,0.4200000000000004,1.2600000000000025
445,0,1.2600000000000025,0.0,0.4200000000000004,1.2600000000000025
446,0,1.2600000000000025,0.0,0.4200000000000004,1.2999999999999998
447,0,1.2999999999999998,0.0,0.3799999999999999,1.4
448,0,1.4,0.0,0.3200000000000003,1.4400000000000035
449,0,1.4400000000000035,0.0,0.23999999999999977,1.4400000000000035
450,0,0.3,0.0,0.13999999999999968,1.4400000000000035
451,0,0.3,0.0,0.06000000000000005,1.4200000000000044
452,0,0.3,0.0,0.040000000000000036,1.380000000000007
453,0,0.3,0.0,0.08000000000000052,1.3400000000000034
454,0,0.3,0.0,0.14000000000000057,1.2999999999999998
455,0,0.3,0.0,0.23999999999999977,1.2199999999999989
456,0,0.3,0.0,0.34000000000000075,1.139999999999998
457,0,0.3,0.0,0.3600000000000003,1.0799999999999956
458,0,0.3,0.0,0.3600000000000003,1.0199999999999987
459,0,1.0199999999999987,0.0,0.33999999999999986,1.0600000000000023
460,0,1.0600000000000023,0.0,0.2999999999999998,1.1400000000000032
461,0,0.3,0.0,0.23999999999999977,1.180000000000001
462,0,0.3,0.0,0.23999999999999977,1.180000000000001
463,0,0.3,0.0,0.2200000000000002,1.2399999999999975
464,0,0.3,0.0,0.21999999999999975,1.219999999999993
465,0,0.3,0.0,0.23999999999999977,1.1599999999999908
466,0,1.1599999999999908,0.0,0.2799999999999998,1.1599999999999908
467,0,1.1599999999999908,0.0,0.2999999999999998,1.17999999999999
468,0,0.3,0.0,0.33999999999999986,1.17999999999999
469,0,0.3,0.0,0.3600000000000003,1.1999999999999944
470,0,0.3,0.0,0.3999999999999999,1.2599999999999967
471,0,0.3,0.0,0.3999999999999999,1.319999999999999
472,0,0.3,0.0,0.3999999999999999,1.419999999999999
473,0,1.419999999999999,0.0,0.4200000000000004,1.5
474,0,1.5,0.0,0.45999999999999996,1.5199999999999987
475,0,0.3,0.0,0.45999999999999996,1.5599999999999965
476,0,0.3,0.0,0.45999999999999996,1.5799999999999956
477,0,0.3,0.0,0.47999999999999954,1.5599999999999965
478,0,0.3,0.0,0.47999999999999954,1.5599999999999965
479,0,0.3,0.0,0.43999999999999995,1.5999999999999943
480,0,0.3,0.0,0.3799999999999999,1.619999999999993
481,0,0.3,0.0,0.3200000000000003,1.619999999999993
482,0,0.3,0.0,0.2799999999999998,1.5999999999999943
483,0,0.3,0.0,0.23999999999999977,1.5999999999999943
484,0,0.3,0.0,0.2200000000000002,1.5999999999999943
485,0,0.3,0.0,0.23999999999999977,1.5799999999999956
486,0,0.3,0.0,0.28000000000000025,1.5399999999999978
487,0,0.3,0.0,0.28000000000000025,1.5199999999999987
488,0,1.5199999999999987,0.0,0.2999999999999998,1.4800000000000013
489,0,1.4800000000000013,0.0,0.2999999999999998,1.4600000000000022
490,0,0.3,0.0,0.2799999999999998,1.4600000000000022
491,0,0.3,0.0,0.2799999999999998,1.4800000000000013
492,0,0.3,0.0,0.28000000000000025,1.5
493,0,0.3,0.0,0.2799999999999998,1.5399999999999978
494,0,0.3,0.0,0.3200000000000003,1.5399999999999978
495,0,1.5399999999999978,0.0,0.3600000000000003,1.5199999999999987
496,0,1.5199999999999987,0.0,0.3799999999999999,1.5
497,0,0.3,0.0,0.3999999999999999,1.4399999999999977
498,0,0.3,0.0,0.3999999999999999,1.4
499,0,5.8,0.0,0.3600000000000003,1.419999999999999
500,0,5.8,0.0,0.33999999999999986,1.4399999999999977
501,0,5.8,0.0,0.33999999999999986,1.4399999999999977
502,0,0.3,0.0,0.33999999999999986,1.4399999999999977
503,0,0.3,0.0,0.3600000000000003,1.419999999999999
504,0,0.3,0.0,0.4200000000000004,1.360000000000002
505,0,0.3,0.0,0.4200000000000004,1.3000000000000056
506,0,1.3000000000000056,0.0,0.4199999999999995,1.280000000000007
507,0,1.280000000000007,0.0,0.4400000000000004,1.2600000000000078
508,0,0.3,0.0,0.4199999999999995,1.2600000000000078
509,0,0.3,0.0,0.3799999999999999,1.280000000000007
510,0,0.3,0.0,0.3999999999999999,1.280000000000007
511,0,0.3,0.0,0.3799999999999999,1.3000000000000056
512,0,0.3,0.0,0.33999999999999986,1.3400000000000092
513,0,0.3,0.0,0.2999999999999998,1.3600000000000079
514,0,0.3,0.0,0.2999999999999998,1.380000000000007
515,0,0.3,0.0,0.28000000000000025,1.380000000000007
516,0,0.3,0.0,0.28000000000000025,1.3200000000000047
517,0,0.3,0.0,0.28000000000000025,1.2800000000000011
518,0,0.3,0.0,0.2799999999999998,1.2399999999999975
519,0,0.3,0.0,0.25999999999999934,1.1799999999999953
520,0,0.3,0.0,0.2799999999999998,1.1599999999999908
521,0,0.3,0.0,0.2799999999999998,1.17999999999999
522,0,0.3,0.0,0.28000000000000025,1.219999999999993
523,0,0.3,0.0,0.3199999999999994,1.2999999999999945
524,0,0.3,0.0,0.33999999999999986,1.419999999999999
525,0,0.3,0.0,0.33999999999999986,1.4600000000000022
526,0,0.3,0.0,0.3600000000000003,1.4400000000000035
527,0,0.3,0.0,0.3799999999999999,1.360000000000002
528,0,0.3,0.0,0.3600000000000003,1.2400000000000033
529,0,0.3,0.0,0.3799999999999999,1.080000000000001
530,0,0.3,0.0,0.3799999999999999,0.9600000000000026
531,0,0.3,0.0,0.3600000000000003,0.940000000000003
532,0,0.3,0.0,0.33999999999999986,0.940000000000003
533,0,0.3,0.0,0.33999999999999986,0.9000000000000057
534,0,0.3,0.0,0.33999999999999986,0.8600000000000083
535,0,0.3,0.0,0.33999999999999986,0.880000000000007
536,0,0.3,0.0,0.3600000000000003,0.9000000000000057
