time*0.5 [s],altitude [cm],rotation [rpm],airspeed [m/s],pitch [deg],roll [deg]
91,3.0,159.2,1.113,-5.88,3.94
92,0,159.2,1.1138,-6.16,5.120000000000001
93,0,161.9,0.7768,-6.42,6.34
94,0,160.0,1.066,-6.36,7.888000000000001
95,0,161.9,1.8362000000000003,-6.24,9.0256
96,0,161.9,2.593,-6.62,9.085600000000003
97,0,166.6,3.272,-7.64,9.205600000000002
98,0,166.6,4.059,-8.68,9.345600000000006
99,0,162.8,3.2838000000000003,-9.2,9.037600000000008
100,0,160.0,2.5444000000000004,-9.86,8.500000000000005
101,0,160.0,1.7684000000000004,-10.639999999999999,9.440000000000003
102,0,160.0,1.0642,-11.279999999999998,10.460000000000003
103,0,160.0,1.3222,-12.34,10.919999999999998
104,0,160.0,1.982,-13.24,10.899999999999995
105,0,160.0,2.4038,-13.48,10.579999999999995
106,0,160.0,2.8372,-13.379999999999999,10.099999999999994
107,0,160.0,3.3045999999999998,-13.360000000000001,9.539999999999992
108,0,162.0,2.2154,-13.66,9.619999999999994
109,0,162.0,1.4549999999999998,-14.5,9.999999999999995
110,0,162.0,1.0053999999999998,-15.88,10.799999999999994
111,0.0,162.0,0.7353999999999999,-17.02,11.479999999999995
112,0.0,162.0,0.2622,-17.8,12.219999999999999
113,0.0,158.1,0.23399999999999999,-18.14,12.919999999999998
114,0.0,158.8,0.366,-18.84,13.439999999999998
115,0,165.8,0.35760000000000003,-19.48,13.88
116,0,165.8,0.21180000000000004,-19.86,14.540000000000003
117,0,162.8,0.27060000000000006,-20.3,15.060000000000002
118,0,160.0,0.33340000000000003,-20.52,15.38
119,0,160.0,0.5871999999999999,-19.919999999999998,15.440000000000003
120,0,160.0,0.5928,-18.32,15.219999999999999
121,0,165.0,0.5751999999999999,-16.44,14.52
122,0,165.0,0.5018,-14.120000000000001,13.139999999999997
123,0,165.0,0.47319999999999995,-11.34,11.62
124,0,165.0,0.0874,-8.78,10.239999999999998
125,0,163.0,0.5472,-7.279999999999999,8.960000000000003
126,0.0,163.0,0.5422,-6.140000000000001,8.2
127,0.0,161.0,0.6150000000000001,-4.98,8.12
128,0.0,162.0,0.8088000000000001,-4.58,8.159999999999997
129,3.0,102.0,0.9742000000000001,-4.32,8.339999999999998
130,3.0,85.0,0.524,-4.34,8.939999999999998
131,3.0,79.2,0.5458000000000001,-5.1,9.4
132,0,75.0,0.49640000000000006,-5.92,9.940000000000003
133,0,75.4,0.23939999999999997,-6.36,10.560000000000008
134,0,65.3,0.1022,-7.0,11.280000000000006
135,0,63.7,0.5002000000000001,-6.68,11.940000000000003
136,0,63.7,1.2254,-5.86,12.340000000000003
137,1.0,63.7,1.2026000000000001,-5.36,12.580000000000002
138,1.0,63.7,1.2226000000000001,-5.16,12.959999999999997
139,1.0,39.7,1.1958,-4.68,13.5
140,0,40.9,0.7847999999999999,-4.04,13.48
141,0,13.48,0.05500000000000001,-3.14,13.439999999999998
142,0,43.8,0.43599999999999994,-1.7600000000000002,12.739999999999998
143,0,37.9,0.8122,-0.2799999999999998,12.080000000000002
144,0,19.9,0.8228,0.96,10.88
145,0,15.5,0.8320000000000001,1.7400000000000002,11.356000000000002
146,0,12.1,1.0748,2.08,9.176
147,0.0,11.8,0.9216,2.0,7.0760000000000005
148,0.0,15.4,0.6779999999999999,2.1599999999999993,4.695999999999999
149,0.0,16.6,0.751,2.1799999999999997,2.8559999999999954
150,0.0,16.4,0.7766,1.4399999999999995,-0.3400000000000034
151,0.0,16.4,0.5759999999999998,1.1600000000000001,-1.1400000000000032
152,0.0,16.4,0.4048,1.3399999999999999,-1.4800000000000013
153,0.0,16.4,0.37960000000000005,1.5600000000000005,-1.7199999999999989
154,0,16.4,0.41900000000000004,2.2,-2.279999999999996
155,0,16.4,0.6242,3.12,-3.0399999999999974
156,0,16.4,0.8124,3.4799999999999995,-3.279999999999996
157,0.0,16.4,1.0226,3.2199999999999998,-3.2999999999999936
158,0.0,16.4,1.1648,2.42,-3.399999999999995
159,0.0,16.4,1.307,1.5200000000000005,-3.3199999999999985
160,0,9.2,1.0588000000000002,0.9200000000000004,-3.0399999999999974
161,0,9.2,0.8106,0.45999999999999996,-2.7399999999999975
162,0,9.2,0.5404,0.16000000000000014,-2.419999999999999
163,0.0,9.2,0.2702,0.16000000000000014,-2.0999999999999996
164,0.0,9.2,0.0,0.1599999999999997,-1.8799999999999955
165,0.0,9.2,0.0,0.1800000000000006,-1.639999999999998
166,0.0,9.2,0.0,0.17999999999999972,-1.4399999999999977
167,0.0,9.2,0.0,0.20000000000000018,-1.3199999999999985
168,0.0,9.2,0.0,0.18000000000000016,-1.2199999999999989
169,0.0,8.3,0.0,0.20000000000000018,-1.0999999999999996
170,0.0,8.3,0.0,0.2200000000000002,-1.0799999999999956
171,0,8.3,0.0,0.2200000000000002,-1.059999999999997
172,0,8.3,0.0,0.2200000000000002,-1.1199999999999992
173,0,8.3,0.0,0.26000000000000023,-1.2800000000000011
174,0.0,8.3,0.0,0.26000000000000023,-1.4000000000000004
175,0.0,8.3,0.0,0.23999999999999977,-1.4800000000000013
176,0.0,3.7,0.0,0.23999999999999977,-1.580000000000001
177,0.0,3.7,0.0,0.23999999999999977,-1.5999999999999996
178,0.0,3.7,0.0,0.20000000000000062,-1.5
179,0.0,3.7,0.0,0.20000000000000018,-1.4600000000000026
180,0.0,3.7,0.0,0.2200000000000002,-1.4800000000000013
181,0.0,3.7,0.0,0.2200000000000002,-1.5
182,0.0,3.7,0.0,0.20000000000000018,-1.5199999999999987
183,0.0,3.7,0.0,0.19999999999999973,-1.5199999999999987
184,0.0,3.7,0.0,0.17999999999999972,-1.4800000000000013
185,0.0,3.7,0.0,0.13999999999999968,-1.4600000000000026
186,0.0,3.7,0.0,0.13999999999999968,-1.4800000000000013
187,0.0,3.7,0.0,0.13999999999999968,-1.440000000000003
188,0.0,3.7,0.0,0.16000000000000014,-1.3800000000000008
189,0.0,3.7,0.0,0.17999999999999972,-1.3599999999999968
190,0.0,3.7,0.0,0.20000000000000018,-1.339999999999998
191,0.0,3.7,0.0,0.20000000000000018,-1.2599999999999962
192,0.0,3.7,0.0,0.20000000000000018,-1.2399999999999922
193,0.0,3.7,0.0,0.18000000000000016,-1.2799999999999958
194,0.0,-1.2799999999999958,0.0,0.1800000000000006,-1.2799999999999958
195,0.0,-1.2799999999999958,0.0,0.17999999999999972,-1.1799999999999953
196,0.0,3.7,0.0,0.20000000000000018,-1.1799999999999953
197,0.0,3.7,0.0,0.2200000000000002,-1.2399999999999975
198,0.0,3.7,0.0,0.23999999999999977,-1.2799999999999958
199,0.0,-1.2799999999999958,0.0,0.2200000000000002,-1.3599999999999968
