time [ms],altitude [cm],airspeed [x0.01 m/s],angle_of_attack [x0.1 deg],airdata_pressure [hPa],airdata_temperature [degC],rotation [x0.1 rpm],rotation_voltage [0.01 V],elevator_angle,rudder_angle,trim,trim_sign,servo_received,screen_toggle,pitch [x0.1 deg],roll [x0.1 deg],gyro_temperature [x0.01 degC],servo_voltage [x0.01 V],servo_current [x0.01 A],main_voltage [x0.01 V],temperature [x0.01 degC],pressure [x0.01 hPa],humidity [x0.01 p.c.],
00994572,0073,0442,0007,1018,30,0904,371,101,090,11,+,1,0,-782,+281,2919,0788,0034,0755,3127,101321,6550,
00995072,0073,0442,0035,1018,30,0904,369,101,090,11,+,1,0,-1058,+1514,2910,0786,0058,0755,3124,101324,6558,
00995572,0073,0440,0003,1018,30,0916,371,101,090,11,+,1,0,+1626,-124,2910,0790,0013,0755,3122,101325,6564,
00996072,0073,0422,3589,1018,30,0892,371,101,090,11,+,1,0,-513,-313,2914,0784,0032,0755,3121,101319,6572,
00996572,0073,0414,0028,1018,30,0884,369,101,090,11,+,1,0,+577,+956,2905,0790,0005,0755,3121,101324,6578,
00997072,0073,0416,0031,1018,30,0884,371,101,090,11,+,1,0,-1506,-1394,2910,0781,0133,0755,3121,101326,6584,
00997572,0069,0461,0038,1018,30,0882,371,101,090,11,+,1,0,-1469,-1003,2914,0788,0028,0755,3121,101323,6587,
00998072,0071,0481,3550,1018,30,0890,371,101,090,11,+,1,0,-927,-1188,2900,0784,0064,0755,3120,101323,6590,
00998572,0073,0434,0042,1018,30,0890,369,101,090,11,+,1,0,-278,-695,2910,0779,0178,0755,3117,101324,6593,
00999072,0071,0448,0056,1018,30,0884,371,101,090,11,+,1,0,+472,-058,2900,0786,0061,0755,3116,101321,6595,
00999572,0073,0471,0066,1018,30,0902,371,101,090,11,+,1,0,-462,-1046,2905,0790,0011,0755,3117,101322,6597,
01000072,0073,0516,0014,1018,30,0895,371,101,090,11,+,1,0,+1800,+347,2900,0777,0193,0755,3116,101322,6599,
01000572,0073,0481,0052,1018,30,0895,371,101,090,11,+,1,0,-1017,+420,2905,0787,0041,0755,3114,101320,6600,
01001072,0073,0497,0073,1018,30,0867,371,101,090,11,+,1,0,+553,-554,2895,0790,0005,0755,3111,101321,6605,
01001572,0073,0501,3589,1018,30,0914,371,101,090,11,+,1,0,-335,-667,2891,0781,0130,0755,3110,101323,6609,
01002072,0073,0510,0031,1018,30,0886,371,101,090,11,+,1,0,+663,+640,2891,0790,0016,0755,3107,101322,6615,
01002572,0073,0502,0014,1018,30,0917,371,101,090,11,+,1,0,+1251,-532,2900,0788,0035,0755,3105,101320,6620,
01003072,0073,0496,0063,1018,30,0917,371,101,090,11,+,1,0,-073,+083,2886,0784,0040,0755,3102,101320,6627,
01003572,0069,0505,0035,1018,30,0882,371,101,090,11,+,1,0,-053,-041,2900,0777,0176,0755,3100,101324,6633,
01004072,0073,0512,3592,1018,30,0852,369,101,090,11,+,1,0,-526,+181,2881,0781,0034,0755,3099,101320,6638,
01004572,0073,0510,0045,1018,30,0852,371,101,090,11,+,1,0,+049,-310,2891,0788,0020,0755,3097,101320,6639,
01005072,0073,0520,0010,1018,30,0834,371,101,090,11,+,1,0,-930,-749,2886,0777,0149,0755,3096,101322,6642,
01005572,0073,0506,0007,1018,30,0857,371,101,090,11,+,1,0,-1289,-002,2891,0790,0007,0755,3095,101322,6643,
01006072,0073,0483,0024,1018,30,0857,371,101,090,11,+,1,0,+1126,+052,2877,0788,0014,0755,3093,101323,6647,
01006572,0075,0461,0052,1018,30,0832,371,101,090,11,+,1,0,-050,+492,2877,0788,0029,0755,3092,101322,6651,
01007072,0071,0451,0059,1018,30,0813,371,101,090,11,+,1,0,+054,+018,2891,0773,0039,0755,3093,101323,6654,
01007572,0069,0402,0084,1018,30,0813,371,101,090,11,+,1,0,-1400,+1443,2877,0788,0018,0755,3093,101324,6657,
01008072,0069,0402,0091,1018,30,0796,371,101,090,11,+,1,0,-1241,+1708,2891,0787,0038,0755,3092,101324,6661,
01008572,0069,0412,0077,1018,30,0817,371,101,090,11,+,1,0,-219,-348,2881,0728,0199,0755,3091,101322,6662,
01009072,0069,0405,0087,1018,30,0817,371,101,090,11,+,1,0,-225,-798,2886,0786,0040,0755,3093,101321,6663,
01009572,0071,0381,0059,1018,30,0869,371,101,090,11,+,1,0,-1377,-1799,2881,0784,0143,0755,3092,101325,6665,
01010072,0069,0405,0049,1018,30,0854,371,101,090,11,+,1,0,+698,-671,2872,0787,0050,0755,3090,101325,6666,
01010572,0069,0445,0056,1018,30,0854,371,101,090,11,+,1,0,-1135,+564,2877,0790,0007,0755,3089,101322,6669,
01011072,0069,0408,3596,1018,30,0869,369,101,090,11,+,1,0,-283,+181,2881,0783,0094,0755,3088,101322,6672,
01011572,0071,0437,0014,1018,30,0884,371,101,090,11,+,1,0,+941,+061,2872,0771,0034,0755,3087,101322,6677,
01012072,0069,0436,3578,1018,30,0879,371,101,090,11,+,1,0,-661,+006,2881,0785,0084,0755,3086,101324,6679,
01012572,0069,0390,0049,1018,30,0851,371,101,090,11,+,1,0,-1489,+268,2877,0785,0104,0755,3085,101322,6682,
01013072,0073,0387,0035,1018,30,0851,369,101,090,11,+,1,0,+1692,+189,2867,0788,0041,0755,3083,101320,6686,
01013572,0069,0327,0052,1018,30,0827,371,101,090,11,+,1,0,+384,+189,2877,0781,0139,0755,3084,101321,6689,
01014072,0073,0359,0098,1018,30,0827,371,101,090,11,+,1,0,-322,-505,2881,0790,0014,0755,3085,101323,6690,
01014572,0073,0333,0056,1018,30,0753,371,101,090,11,+,1,0,-1799,+810,2881,0783,0117,0755,3085,101321,6693,
01015072,0073,0343,3582,1018,30,0710,371,101,090,11,+,1,0,+063,-890,2872,0788,0022,0755,3086,101323,6693,
01015572,0073,0304,0052,1018,30,0710,371,101,090,11,+,1,0,-028,-580,2881,0787,0046,0755,3086,101323,6692,
01016072,0073,0296,0024,1018,30,0710,371,101,090,11,+,1,0,+767,+078,2867,0790,0005,0755,3087,101320,6689,
01016572,0073,0248,3564,1018,30,0508,371,101,090,11,+,1,0,+081,-267,2863,0781,0129,0755,3087,101323,6688,
01017072,0073,0243,3557,1018,30,0508,371,101,090,11,+,1,0,-125,+488,2872,0788,0013,0755,3088,101325,6686,
01017572,0073,0195,3554,1018,30,0436,371,101,090,11,+,1,0,+021,+078,2872,0788,0027,0755,3088,101321,6686,
01018072,0071,0172,3533,1018,30,0436,371,101,090,11,+,1,0,-417,+391,2867,0785,0067,0755,3088,101322,6685,
01018572,0073,0158,3522,1018,30,0436,371,101,090,11,+,1,0,-213,+137,2863,0788,0040,0755,3089,101323,6685,
01019072,0071,0142,3501,1018,30,0436,371,101,090,11,+,1,0,-034,+088,2872,0790,0009,0755,3090,101322,6685,
01019572,0073,0116,3483,1018,30,0322,371,101,090,11,+,1,0,-065,+222,2867,0790,0017,0755,3092,101324,6686,
01020072,0075,0127,3476,1018,30,0322,371,101,090,11,+,1,0,-010,+072,2872,0790,0005,0755,3093,101322,6683,
01020572,0073,0154,3469,1018,30,0322,371,101,090,11,+,1,0,-054,+051,2867,0788,0017,0755,3093,101320,6681,
01021072,0073,0148,3452,1018,30,0322,371,101,090,11,+,1,0,-036,+039,2867,0788,0026,0755,3093,101319,6679,
01021572,0073,0131,3448,1018,30,0000,371,101,090,11,+,1,0,-017,-005,2867,0788,0020,0755,3094,101321,6678,
01022072,0073,0102,3427,1018,30,0000,371,101,090,11,+,1,0,-039,-030,2863,0787,0016,0755,3094,101321,6676,
01022572,0073,0000,3417,1018,30,0000,371,101,090,11,+,1,0,-011,-032,2863,0790,0021,0755,3093,101321,6675,
01023072,0073,0077,3413,1018,30,0000,371,101,090,11,+,1,0,-006,-035,2863,0786,0013,0755,3093,101323,6676,
01023572,0073,0115,3392,1018,30,0000,371,101,090,11,+,1,0,-032,-028,2877,0790,0022,0755,3093,101321,6676,
01024072,0073,0110,3322,1018,30,0000,371,101,090,11,+,1,0,-036,-024,2863,0790,0015,0755,3094,101323,6675,
01024572,0073,0137,3315,1018,30,0000,371,101,090,11,+,1,0,-032,-076,2867,0785,0018,0755,3094,101322,6675,
01025072,0073,0125,3301,1018,30,0000,371,101,090,11,+,1,0,-055,-012,2867,0790,0020,0755,3094,101323,6675,
01025572,0073,0153,3297,1018,30,0000,371,101,090,11,+,1,0,-035,-017,2863,0788,0029,0755,3093,101319,6676,
01026072,0073,0152,3294,1018,30,0091,371,101,090,11,+,1,0,-016,-020,2863,0788,0020,0755,3093,101320,6679,
01026572,0073,0142,3294,1018,30,0091,371,101,090,11,+,1,0,-023,-020,2877,0788,0019,0755,3093,101322,6680,
01027072,0073,0128,3287,1018,30,0091,371,101,090,11,+,1,0,-021,-013,2867,0790,0013,0755,3092,101321,6679,
01027572,0075,0121,3280,1018,30,0091,371,101,090,11,+,1,0,-041,-028,2863,0790,0018,0755,3092,101321,6679,
01028072,0073,0120,3276,1018,30,0000,367,101,090,11,+,1,0,-017,-019,2863,0790,0016,0755,3092,101323,6676,
01028572,0073,0119,3273,1018,30,0000,371,101,090,11,+,1,0,-026,-024,2867,0790,0018,0753,3092,101326,6676,
01029072,0073,0121,3273,1018,30,0000,371,101,090,11,+,1,0,-025,-007,2858,0790,0018,0755,3092,101322,6675,
01029572,0073,0123,3269,1018,30,0000,371,101,090,11,+,1,0,-038,-018,2863,0790,0016,0755,3091,101323,6674,
01030072,0073,0131,3266,1018,30,0000,371,101,090,11,+,1,0,-017,-031,2867,0790,0020,0755,3091,101324,6675,
01030572,0073,0134,3262,1018,30,0000,371,101,090,11,+,1,0,-030,-020,2858,0790,0015,0755,3090,101322,6676,
01031072,0073,0157,3262,1018,30,0000,371,101,090,11,+,1,0,-021,-021,2863,0788,0019,0755,3090,101321,6676,
01031572,0073,0141,3258,1018,30,0000,371,101,090,11,+,1,0,-035,-022,2863,0786,0018,0755,3090,101322,6677,
01032072,0073,0148,3258,1018,30,0000,371,101,090,11,+,1,0,-032,-033,2853,0790,0018,0755,3090,101322,6677,
01032572,0073,0162,3255,1018,30,0000,371,101,090,11,+,1,0,-021,-005,2863,0788,0020,0755,3090,101322,6677,
01033072,0073,0161,3251,1018,30,0000,371,101,090,11,+,1,0,-028,+006,2863,0781,0020,0755,3089,101322,6677,
01033572,0073,0173,3251,1018,30,0000,371,101,090,11,+,1,0,-011,-008,2858,0790,0020,0755,3088,101320,6678,
01034072,0073,0173,3251,1018,30,0000,371,101,090,11,+,1,0,-036,-019,2867,0790,0015,0753,3087,101320,6680,
01034572,0073,0171,3251,1018,30,0071,371,101,090,11,+,1,0,-029,-021,2863,0778,0022,0755,3086,101321,6681,
01035072,0073,0153,3251,1018,30,0071,371,101,090,11,+,1,0,+003,-024,2863,0790,0021,0755,3085,101320,6683,
01035572,0073,0149,3251,1018,30,0071,371,101,090,11,+,1,0,-020,-022,2863,0788,0029,0755,3085,101320,6686,
01036072,0073,0134,3251,1018,30,0071,371,101,090,11,+,1,0,-024,-009,2858,0783,0021,0755,3085,101323,6687,
01036572,0073,0147,3251,1018,30,0000,369,101,090,11,+,1,0,-012,-020,2863,0790,0027,0755,3083,101321,6689,
01037072,0073,0154,3251,1018,30,0000,369,101,090,11,+,1,0,-041,+005,2863,0788,0019,0755,3083,101322,6690,
01037572,0096,0152,3251,1018,30,0000,373,101,090,11,+,1,0,-025,-018,2853,0778,0023,0755,3083,101320,6691,
01038072,0073,0099,3251,1018,30,0000,369,101,090,11,+,1,0,-031,-012,2863,0788,0029,0755,3082,101322,6691,
01038572,0073,0115,3251,1018,30,0000,371,101,090,11,+,1,0,-040,-020,2863,0788,0027,0755,3081,101322,6693,
01039072,0073,0123,3248,1018,30,0000,371,101,090,11,+,1,0,-044,+000,2858,0778,0023,0755,3081,101323,6696,
01039572,0073,0130,3248,1018,30,0000,371,101,090,11,+,1,0,-018,+000,2863,0790,0020,0755,3080,101320,6698,
01040072,0073,0139,3248,1018,30,0000,371,101,090,11,+,1,0,-027,-040,2863,0790,0020,0755,3079,101319,6698,
01040572,0073,0125,3248,1018,30,0000,371,101,090,11,+,1,0,-031,-016,2863,0781,0015,0755,3078,101321,6700,
01041072,0073,0115,3248,1018,30,0000,371,101,090,11,+,1,0,-030,-016,2863,0790,0022,0755,3078,101322,6700,
01041572,0073,0156,3248,1018,30,0000,371,101,090,11,+,1,0,-025,-007,2863,0790,0019,0755,3078,101321,6702,
01042072,0073,0154,3248,1018,30,0000,371,101,090,11,+,1,0,-027,-016,2853,0790,0022,0755,3078,101325,6704,
01042572,0073,0166,3248,1018,30,0000,371,101,090,11,+,1,0,-029,-011,2853,0790,0020,0755,3077,101325,6707,
01043072,0073,0191,3248,1018,30,0000,371,101,090,11,+,1,0,-020,-008,2867,0788,0025,0755,3077,101321,6708,
01043572,0073,0151,3248,1018,30,0000,371,101,090,11,+,1,0,-024,-015,2853,0790,0015,0755,3076,101323,6710,
01044072,0073,0147,3248,1018,30,0000,371,101,090,11,+,1,0,-025,-008,2858,0790,0024,0755,3076,101324,6711,
01044572,0073,0154,3248,1018,30,0000,371,101,090,11,+,1,0,-030,-014,2853,0788,0024,0755,3076,101320,6713,
01045072,0073,0166,3248,1018,30,0000,371,101,090,11,+,1,0,-022,-014,2844,0790,0018,0755,3075,101321,6714,
01045572,0073,0162,3248,1018,30,0000,371,101,090,11,+,1,0,-029,-016,2858,0788,0024,0753,3075,101323,6716,
01046072,0073,0160,3248,1018,30,0000,371,101,090,11,+,1,0,-026,-016,2858,0790,0019,0755,3073,101324,6719,
01046572,0073,0158,3248,1018,30,0000,371,101,090,11,+,1,0,-031,-014,2853,0788,0024,0755,3073,101322,6721,
01047072,0073,0151,3248,1018,30,0000,371,101,090,11,+,1,0,-028,-012,2853,0788,0022,0755,3072,101322,6723,
01047572,0073,0159,3248,1018,30,0000,371,101,090,11,+,1,0,-023,-007,2858,0779,0023,0755,3072,101323,6726,
01048072,0073,0156,3248,1018,30,0000,371,101,090,11,+,1,0,-028,-007,2858,0790,0019,0755,3071,101324,6729,
01048572,0075,0166,3248,1018,30,0000,371,101,090,11,+,1,0,-035,-001,2858,0790,0015,0755,3071,101324,6730,
01049072,0075,0155,3248,1018,30,0000,371,101,090,11,+,1,0,-027,-009,2858,0784,0021,0755,3071,101321,6732,
01049572,0073,0146,3248,1018,30,0040,369,101,090,11,+,1,0,-016,-008,2853,0790,0018,0755,3069,101322,6734,
01050072,0073,0139,3248,1018,30,0040,371,101,090,11,+,1,0,-024,-019,2863,0790,0020,0755,3068,101323,6737,
01050572,0073,0130,3248,1018,30,0040,371,101,090,11,+,1,0,-034,-018,2848,0784,0024,0755,3068,101323,6739,
01051072,0073,0136,3248,1018,30,0040,371,101,090,11,+,1,0,-021,-010,2848,0790,0018,0755,3067,101324,6741,
01051572,0073,0150,3244,1018,30,0000,371,101,090,11,+,1,0,-021,-017,2858,0788,0020,0755,3067,101320,6742,
01052072,0073,0149,3244,1018,30,0000,371,101,089,11,+,1,0,-025,+003,2848,0790,0015,0755,3066,101321,6745,
01052572,0073,0126,3244,1018,30,0000,371,101,090,11,+,1,0,-033,-022,2853,0790,0015,0755,3066,101321,6747,
01053072,0073,0123,3244,1018,30,0000,371,101,090,11,+,1,0,-026,-015,2848,0790,0020,0755,3066,101322,6749,
01053572,0073,0116,3244,1018,30,0000,371,101,090,11,+,1,0,-020,-012,2858,0784,0021,0755,3065,101323,6751,
01054072,0073,0105,3244,1018,30,0000,371,101,090,11,+,1,0,-029,-010,2858,0790,0019,0755,3065,101321,6752,
01054572,0073,0138,3244,1018,30,0000,371,101,090,11,+,1,0,-028,-011,2853,0790,0020,0755,3065,101321,6754,
01055072,0073,0123,3241,1018,30,0000,371,101,090,11,+,1,0,-021,-011,2853,0785,0023,0755,3064,101323,6755,
01055572,0073,0128,3244,1018,30,0000,371,101,090,11,+,1,0,-035,-017,2853,0790,0020,0755,3064,101322,6754,
01056072,0073,0160,3244,1018,30,0000,371,101,090,11,+,1,0,-030,-009,2848,0790,0018,0755,3063,101320,6753,
01056572,0073,0175,3241,1018,30,0000,371,101,089,11,+,1,0,-019,-006,2848,0778,0027,0755,3063,101320,6755,
01057072,0073,0191,3244,1018,30,0000,371,101,090,11,+,1,0,-027,+005,2853,0790,0022,0755,3063,101323,6758,
01057572,0073,0171,3244,1018,30,0000,371,101,090,11,+,1,0,-035,-005,2853,0790,0022,0755,3063,101324,6759,
01058072,0073,0183,3244,1018,30,0000,371,101,090,11,+,1,0,-017,+010,2853,0790,0014,0755,3062,101323,6762,
01058572,0073,0172,3244,1018,30,0000,371,101,090,11,+,1,0,-027,+013,2853,0790,0020,0755,3062,101323,6766,
01059072,0075,0175,3244,1018,30,0000,371,101,090,11,+,1,0,-012,+012,2848,0790,0024,0755,3060,101322,6768,
01059572,0073,0130,3244,1018,30,0000,371,101,090,11,+,1,0,-027,+019,2853,0790,0022,0755,3060,101322,6772,
01060072,0073,0143,3244,1018,30,0000,371,101,090,11,+,1,0,-027,+024,2844,0790,0017,0755,3060,101323,6771,
01060572,0073,0106,3241,1018,30,0000,371,101,090,11,+,1,0,-022,+026,2848,0790,0027,0753,3060,101322,6773,
01061072,0073,0105,3244,1018,30,0000,371,101,090,11,+,1,0,-025,+029,2853,0790,0018,0755,3060,101322,6773,
01061572,0073,0095,3244,1018,30,0000,371,101,090,11,+,1,0,-028,+022,2848,0790,0018,0755,3061,101324,6774,
01062072,0073,0159,3241,1018,30,0000,371,101,090,11,+,1,0,-030,+018,2848,0790,0020,0755,3061,101322,6774,
01062572,0073,0149,3244,1018,30,0000,371,101,090,11,+,1,0,-021,+006,2863,0790,0013,0753,3061,101320,6774,
01063072,0073,0152,3241,1018,30,0000,371,101,089,11,+,1,0,-022,-002,2858,0788,0021,0755,3062,101322,6774,
01063572,0073,0142,3241,1018,30,0000,371,101,090,11,+,1,0,-028,+001,2848,0787,0019,0755,3060,101319,6774,
01064072,0073,0153,3244,1018,30,0000,371,101,090,11,+,1,0,-033,-004,2853,0790,0015,0755,3060,101320,6774,
01064572,0073,0152,3241,1018,30,0000,371,101,090,11,+,1,0,-026,+003,2858,0790,0024,0755,3060,101319,6774,
01065072,0073,0151,3241,1018,30,0038,371,101,089,11,+,1,0,-034,-012,2853,0784,0018,0755,3060,101324,6774,
01065572,0071,0132,3241,1018,30,0038,371,101,090,11,+,1,0,-034,-003,2848,0788,0023,0755,3059,101322,6775,
01066072,0073,0121,3241,1018,30,0038,371,101,090,11,+,1,0,-030,-010,2839,0790,0020,0755,3058,101322,6775,
01066572,0073,0166,3241,1018,30,0038,371,101,089,11,+,1,0,-019,-007,2853,0784,0022,0755,3058,101322,6776,
01067072,0073,0138,3241,1018,30,0000,371,101,090,11,+,1,0,-024,+009,2844,0790,0017,0755,3057,101322,6778,
01067572,0073,0159,3241,1018,30,0000,371,101,090,11,+,1,0,-031,-004,2858,0790,0019,0755,3057,101321,6779,
01068072,0073,0143,3241,1018,30,0000,371,101,089,11,+,1,0,-024,-007,2839,0785,0020,0755,3057,101321,6779,
01068572,0073,0156,3241,1018,30,0000,371,101,089,11,+,1,0,-025,+000,2844,0790,0019,0755,3057,101322,6780,
01069072,0073,0131,3241,1018,30,0000,371,101,089,11,+,1,0,-023,-006,2844,0790,0019,0755,3057,101322,6782,
01069572,0073,0126,3241,1018,30,0000,371,101,089,11,+,1,0,-026,+001,2844,0785,0020,0755,3057,101324,6784,
01070072,0073,0154,3241,1018,30,0000,371,101,089,11,+,1,0,-026,-001,2844,0790,0021,0753,3058,101323,6785,
01070572,0073,0141,3241,1018,30,0000,371,101,089,11,+,1,0,-030,-016,2848,0790,0021,0755,3057,101322,6786,
01071072,0073,0134,3241,1018,30,0000,371,101,090,11,+,1,0,-022,-011,2844,0786,0018,0755,3057,101323,6788,
01071572,0073,0147,3241,1018,30,0000,371,101,090,11,+,1,0,-036,-004,2848,0790,0016,0755,3056,101322,6788,
01072072,0073,0143,3241,1018,30,0000,371,101,089,11,+,1,0,-030,+014,2844,0790,0020,0755,3056,101319,6788,
01072572,0071,0103,3241,1018,30,0000,371,101,089,11,+,1,0,-030,-007,2844,0786,0026,0755,3055,101325,6791,
01073072,0073,0107,3241,1018,30,0000,371,101,090,11,+,1,0,-041,-009,2853,0790,0010,0755,3055,101325,6789,
01073572,0073,0138,3241,1018,30,0000,371,101,089,11,+,1,0,-021,-003,2853,0790,0021,0755,3055,101323,6789,
01074072,0073,0130,3241,1018,30,0000,371,101,089,11,+,1,0,-017,-002,2844,0790,0019,0755,3054,101324,6790,
01074572,0073,0116,3241,1018,30,0000,371,101,089,11,+,1,0,-025,+002,2834,0790,0020,0755,3054,101324,6790,
01075072,0073,0153,3241,1018,30,0000,371,101,089,11,+,1,0,-036,-015,2848,0790,0019,0755,3054,101325,6790,
01075572,0073,0122,3241,1018,30,0000,371,101,089,11,+,1,0,-025,-015,2844,0788,0019,0755,3054,101324,6792,
01076072,0073,0139,3241,1018,30,0000,371,101,089,11,+,1,0,-028,-010,2853,0790,0012,0755,3053,101325,6793,
01076572,0073,0131,3241,1018,30,0053,371,101,089,11,+,1,0,-032,-012,2853,0790,0018,0755,3051,101322,6796,
01077072,0073,0149,3241,1018,30,0053,371,101,089,11,+,1,0,-030,-005,2839,0790,0022,0755,3051,101324,6798,
01077572,0073,0135,3241,1018,30,0053,371,101,089,11,+,1,0,-032,-008,2844,0790,0014,0755,3052,101325,6799,
01078072,0073,0146,3241,1018,30,0053,371,101,089,11,+,1,0,-031,-010,2844,0790,0023,0755,3051,101325,6802,
01078572,0073,0121,3241,1018,30,0000,371,101,089,11,+,1,0,-019,-011,2848,0788,0028,0755,3050,101325,6804,
01079072,0073,0133,3241,1018,30,0000,369,101,089,11,+,1,0,-030,-008,2844,0788,0025,0755,3051,101324,6804,
01079572,0073,0122,3241,1018,30,0000,371,101,089,11,+,1,0,-017,-013,2839,0786,0019,0753,3051,101324,6807,
01080072,0075,0111,3237,1018,30,0000,371,101,089,11,+,1,0,-027,-018,2844,0790,0012,0755,3050,101322,6808,
01080572,0073,0105,3237,1018,30,0000,371,101,089,11,+,1,0,-020,-013,2839,0788,0025,0753,3050,101324,6809,
01081072,0073,0107,3237,1018,30,0000,371,101,089,11,+,1,0,-030,-010,2834,0783,0022,0755,3050,101323,6811,
01081572,0073,0105,3237,1018,30,0000,371,101,089,11,+,1,0,-020,-006,2844,0790,0018,0753,3049,101322,6811,
01082072,0073,0148,3241,1018,30,0000,371,101,090,11,+,1,0,-025,-018,2844,0788,0021,0755,3049,101322,6812,
01082572,0073,0136,3237,1018,30,0000,371,101,089,11,+,1,0,-026,-009,2853,0787,0012,0755,3049,101324,6813,
01083072,0073,0116,3241,1018,30,0000,371,101,089,11,+,1,0,-012,+021,2853,0790,0019,0755,3049,101321,6814,
01083572,0073,0109,3237,1018,30,0000,371,101,089,11,+,1,0,-022,-008,2848,0788,0019,0755,3050,101323,6814,
01084072,0073,0146,3237,1018,30,0000,371,101,090,11,+,1,0,-030,-004,2834,0788,0021,0755,3050,101321,6815,
01084572,0073,0159,3237,1018,30,0000,371,101,089,11,+,1,0,-031,+000,2848,0790,0016,0755,3050,101323,6815,
01085072,0073,0171,3237,1018,30,0000,371,101,089,11,+,1,0,-029,-032,2834,0790,0019,0755,3049,101320,6816,
01085572,0071,0159,3237,1018,30,0000,371,101,089,11,+,1,0,-030,-001,2844,0773,0035,0755,3049,101322,6816,
01086072,0073,0146,3237,1018,30,0000,371,101,089,11,+,1,0,-029,-009,2848,0790,0018,0755,3049,101323,6817,
01086572,0073,0142,3237,1018,30,0000,371,101,089,11,+,1,0,-029,-016,2848,0790,0011,0755,3049,101319,6817,
01087072,0073,0142,3237,1018,30,0000,371,101,090,11,+,1,0,-021,-003,2844,0787,0013,0753,3048,101323,6817,
01087572,0073,0126,3237,1018,30,0000,371,101,090,11,+,1,0,-029,-011,2844,0790,0021,0755,3048,101324,6819,
01088072,0073,0154,3237,1018,30,0000,371,101,089,11,+,1,0,-008,-009,2834,0788,0024,0755,3049,101323,6820,
01088572,0073,0145,3237,1018,30,0051,371,101,089,11,+,1,0,-031,-009,2844,0786,0016,0755,3049,101323,6820,
01089072,0073,0165,3237,1018,30,0051,369,101,089,11,+,1,0,-034,-008,2844,0788,0022,0755,3048,101322,6820,
01089572,0073,0147,3237,1018,30,0051,369,101,090,11,+,1,0,-019,+000,2834,0790,0019,0755,3048,101325,6820,
01090072,0073,0141,3234,1018,30,0000,371,101,089,11,+,1,0,-031,-005,2848,0790,0016,0755,3047,101320,6821,
01090572,0075,0146,3237,1018,30,0000,371,101,089,11,+,1,0,-027,-003,2844,0788,0024,0755,3047,101322,6822,
01091072,0075,0149,3237,1018,30,0000,371,101,089,11,+,1,0,-022,-008,2839,0790,0016,0753,3048,101325,6822,
01091572,0073,0145,3237,1018,30,0000,371,101,090,11,+,1,0,-029,-010,2844,0790,0021,0755,3047,101321,6823,
01092072,0073,0150,3234,1018,30,0000,371,101,090,11,+,1,0,-028,-003,2839,0790,0021,0755,3046,101320,6823,
01092572,0073,0144,3234,1018,30,0000,371,101,089,11,+,1,0,-020,-005,2844,0790,0021,0755,3046,101320,6823,
01093072,0073,0131,3237,1018,30,0000,371,101,090,11,+,1,0,-025,-001,2839,0790,0015,0753,3046,101322,6824,
01093572,0073,0118,3234,1018,30,0000,369,101,090,11,+,1,0,-031,-005,2844,0788,0020,0755,3046,101321,6823,
01094072,0073,0111,3237,1018,30,0000,371,101,090,11,+,1,0,-027,-003,2839,0790,0022,0755,3046,101322,6824,
01094572,0073,0125,3237,1018,30,0000,371,101,089,11,+,1,0,-037,-003,2848,0790,0023,0755,3045,101322,6825,
01095072,0073,0119,3234,1018,30,0000,371,101,090,11,+,1,0,-025,-005,2839,0790,0024,0755,3046,101322,6828,
01095572,0073,0125,3234,1018,30,0000,371,101,089,11,+,1,0,-043,+004,2844,0790,0015,0755,3046,101320,6829,
01096072,0073,0148,3234,1018,30,0000,371,101,090,11,+,1,0,-028,-010,2834,0788,0026,0755,3046,101321,6829,
01096572,0073,0140,3234,1018,30,0000,371,101,090,11,+,1,0,-031,-014,2834,0790,0021,0755,3047,101324,6830,
01097072,0073,0128,3234,1018,30,0000,371,101,090,11,+,1,0,-023,-015,2844,0783,0021,0755,3046,101326,6831,
01097572,0073,0123,3234,1018,30,0000,371,101,090,11,+,1,0,-030,-006,2844,0790,0021,0755,3046,101322,6832,
01098072,0073,0122,3234,1018,30,0000,369,101,089,11,+,1,0,-032,-001,2848,0788,0023,0755,3046,101320,6832,
01098572,0073,0127,3234,1018,30,0000,371,101,089,11,+,1,0,-028,-007,2839,0784,0018,0753,3046,101321,6833,
01099072,0073,0130,3234,1018,30,0000,371,101,089,11,+,1,0,-026,-010,2848,0790,0023,0755,3046,101322,6833,
01099572,0073,0127,3234,1018,30,0000,371,101,090,11,+,1,0,-028,+004,2839,0788,0022,0755,3046,101319,6834,
01100072,0073,0126,3234,1018,30,0000,371,101,089,11,+,1,0,-024,+000,2853,0784,0020,0755,3046,101323,6834,
01100572,0073,0146,3234,1018,30,0000,371,101,090,11,+,1,0,-022,+005,2839,0790,0018,0753,3047,101321,6834,
01101072,0073,0135,3234,1018,30,0000,371,101,090,11,+,1,0,-030,-001,2844,0788,0017,0755,3047,101323,6833,
01101572,0075,0153,3234,1018,30,0000,371,101,090,11,+,1,0,-035,-001,2844,0785,0020,0755,3047,101324,6833,
01102072,0075,0149,3234,1018,30,0000,371,101,089,11,+,1,0,-031,+002,2834,0790,0014,0755,3047,101323,6832,
01102572,0073,0163,3234,1018,30,0000,371,101,089,11,+,1,0,-025,+001,2848,0790,0020,0753,3047,101322,6832,
