time [ms],altitude [cm],airspeed [x0.01 m/s],angle_of_attack [x0.1 deg],airdata_pressure [hPa],airdata_temperature [degC],rotation [x0.1 rpm],rotation_voltage [0.01 V],elevator_angle,rudder_angle,trim,trim_sign,servo_received,screen_toggle,pitch [x0.1 deg],roll [x0.1 deg],gyro_temperature [x0.01 degC],servo_voltage [x0.01 V],servo_current [x0.01 A],main_voltage [x0.01 V],temperature [x0.01 degC],pressure [x0.01 hPa],humidity [x0.01 p.c.],
03094572,0069,0125,2932,1019,32,0000,369,101,090,11,+,1,0,-028,-029,3154,0779,0022,0750,3368,101344,5781,
03095072,0069,0133,2932,1019,32,0000,369,101,090,11,+,1,0,-023,-028,3159,0781,0019,0750,3368,101344,5790,
03095572,0069,0120,2935,1019,33,0000,369,101,090,11,+,1,0,-026,-019,3150,0781,0020,0750,3368,101342,5788,
03096072,0069,0145,2935,1019,33,0000,369,101,090,11,+,1,0,-032,-028,3154,0781,0018,0750,3368,101344,5785,
03096572,0069,0144,2932,1019,33,0000,369,101,090,11,+,1,0,-027,-028,3150,0781,0020,0750,3365,101342,5783,
03097072,0069,0142,2932,1019,32,0000,369,101,090,11,+,1,0,-030,-029,3150,0781,0021,0750,3362,101340,5787,
03097572,0069,0171,2932,1019,32,0000,369,101,090,11,+,1,0,-029,-026,3164,0781,0025,0750,3362,101342,5788,
03098072,0069,0132,2932,1019,32,0000,369,101,090,11,+,1,0,-027,-029,3150,0781,0017,0750,3362,101341,5789,
03098572,0069,0150,2932,1019,33,0000,369,101,090,11,+,1,0,-033,-035,3154,0781,0019,0750,3363,101340,5796,
03099072,0069,0163,2932,1019,33,0000,369,101,090,11,+,1,0,-027,-019,3154,0781,0020,0750,3363,101342,5798,
03099572,0069,0127,2935,1019,33,0000,369,101,090,11,+,1,0,-025,-031,3150,0781,0023,0750,3366,101339,5798,
03100072,0069,0141,2935,1019,33,0000,367,101,090,11,+,1,0,-032,-034,3150,0781,0020,0750,3366,101342,5796,
03100572,0069,0162,2932,1019,32,0000,369,101,090,11,+,1,0,-027,-035,3150,0781,0022,0750,3367,101343,5796,
03101072,0069,0154,2935,1019,32,0000,369,101,090,11,+,1,0,-028,-035,3154,0781,0020,0750,3365,101343,5799,
03101572,0069,0183,2935,1019,33,0000,369,101,090,11,+,1,0,-025,-034,3154,0778,0024,0750,3363,101343,5801,
03102072,0069,0175,2932,1019,33,0000,367,101,090,11,+,1,0,-028,-035,3154,0780,0017,0750,3361,101342,5804,
03102572,0069,0188,2935,1019,33,0000,369,101,090,11,+,1,0,-030,-043,3159,0781,0021,0750,3359,101343,5806,
03103072,0069,0190,2932,1019,32,0000,369,101,090,11,+,1,0,-026,-038,3154,0781,0015,0750,3361,101341,5804,
03103572,0069,0182,2932,1019,33,0000,369,101,090,11,+,1,0,-026,-034,3150,0781,0021,0750,3361,101341,5803,
03104072,0069,0170,2932,1019,32,0000,369,101,090,11,+,1,0,-031,-033,3154,0781,0016,0750,3361,101340,5803,
03104572,0069,0177,2932,1019,33,0000,369,101,090,11,+,1,0,-033,-043,3159,0780,0013,0750,3363,101343,5802,
03105072,0069,0167,2935,1019,33,0000,369,101,090,11,+,1,0,-028,-041,3154,0778,0022,0750,3362,101341,5803,
03105572,0069,0198,2932,1019,33,0000,369,101,090,11,+,1,0,-024,-037,3145,0781,0015,0750,3361,101341,5800,
03106072,0069,0184,2935,1019,33,0000,369,101,090,11,+,1,0,-030,-036,3154,0781,0023,0750,3361,101341,5800,
03106572,0069,0179,2932,1019,33,0000,369,101,090,11,+,1,0,-030,-045,3154,0775,0016,0750,3359,101342,5797,
03107072,0069,0180,2932,1019,33,0000,369,101,090,11,+,1,0,-030,-047,3145,0781,0016,0750,3357,101342,5793,
03107572,0069,0174,2935,1019,33,0000,369,101,090,11,+,1,0,-027,-041,3159,0781,0015,0750,3358,101342,5790,
03108072,0069,0178,2935,1019,33,0000,369,101,090,11,+,1,0,-024,-036,3154,0780,0017,0752,3357,101343,5787,
03108572,0069,0186,2935,1019,33,0000,369,101,090,11,+,1,0,-029,-034,3164,0781,0021,0750,3357,101342,5783,
03109072,0069,0174,2932,1019,33,0000,369,101,090,11,+,1,0,-027,-045,3154,0781,0018,0750,3356,101344,5781,
03109572,0069,0165,2935,1019,33,0000,369,101,090,11,+,1,0,-026,-037,3154,0780,0021,0750,3354,101342,5783,
03110072,0069,0165,2935,1019,33,0000,369,101,090,11,+,1,0,-032,-041,3154,0781,0017,0752,3353,101341,5785,
03110572,0069,0151,2935,1019,33,0000,369,101,090,11,+,1,0,-028,-041,3150,0781,0020,0750,3352,101341,5789,
03111072,0069,0150,2932,1019,33,0000,367,101,090,11,+,1,0,-013,-039,3159,0781,0019,0750,3353,101343,5790,
03111572,0069,0159,2932,1019,33,0000,369,101,090,11,+,1,0,-036,-041,3150,0777,0019,0750,3353,101342,5792,
03112072,0069,0156,2932,1019,33,0000,369,101,090,11,+,1,0,-036,-038,3150,0781,0023,0750,3353,101344,5796,
03112572,0069,0156,2932,1019,33,0000,369,101,090,11,+,1,0,-026,-046,3145,0781,0019,0750,3355,101344,5796,
03113072,0069,0164,2932,1019,33,0000,369,101,090,11,+,1,0,-029,-039,3154,0772,0022,0750,3357,101341,5795,
03113572,0069,0132,2932,1019,33,0000,369,101,090,11,+,1,0,-032,-034,3164,0781,0018,0752,3357,101344,5795,
03114072,0069,0173,2932,1019,33,0000,369,101,090,11,+,1,0,-043,-034,3154,0781,0019,0750,3358,101345,5794,
03114572,0069,0165,2932,1019,33,0000,369,101,090,11,+,1,0,-021,-039,3154,0779,0019,0750,3358,101343,5792,
03115072,0071,0172,2935,1019,33,0000,369,101,090,11,+,1,0,-022,-042,3150,0781,0016,0750,3357,101343,5788,
03115572,0069,0177,2932,1019,33,0000,369,101,090,11,+,1,0,+110,-358,3154,0781,0021,0752,3358,101345,5786,
03116072,0069,0168,2935,1019,33,0000,369,101,090,11,+,1,0,-070,-026,3150,0781,0014,0752,3358,101340,5784,
03116572,0071,0169,2935,1019,33,0000,369,101,090,11,+,1,0,-055,-059,3150,0781,0017,0750,3358,101341,5780,
03117072,0069,0180,2935,1019,33,0000,369,101,090,11,+,1,0,-034,-043,3150,0781,0011,0750,3356,101341,5780,
03117572,0069,0176,2935,1019,33,0000,369,101,090,11,+,1,0,+014,-047,3154,0781,0016,0750,3354,101344,5779,
03118072,0069,0172,2935,1019,33,0000,369,101,090,11,+,1,0,-032,-017,3154,0774,0015,0750,3353,101341,5781,
03118572,0069,0169,2935,1019,33,0000,369,101,090,11,+,1,0,-027,-032,3150,0781,0021,0750,3353,101342,5782,
03119072,0069,0168,2935,1019,33,0000,367,101,090,11,+,1,0,-027,-036,3159,0781,0015,0750,3355,101343,5782,
03119572,0069,0157,2935,1019,33,0000,369,101,090,11,+,1,0,-032,-031,3159,0777,0021,0750,3357,101342,5784,
03120072,0069,0153,2935,1019,33,0000,369,101,090,11,+,1,0,-023,-035,3150,0781,0016,0750,3357,101348,5785,
03120572,0069,0154,2935,1019,33,0000,369,101,090,11,+,1,0,-022,-034,3150,0781,0020,0750,3357,101343,5782,
03121072,0069,0156,2935,1019,33,0000,369,101,090,11,+,1,0,-035,-031,3154,0781,0019,0750,3357,101343,5780,
03121572,0069,0165,2935,1019,33,0000,369,101,088,11,+,1,0,-034,-032,3154,0781,0016,0750,3357,101342,5778,
03122072,0069,0140,2935,1019,33,0000,369,101,088,11,+,1,0,-028,-040,3159,0781,0017,0750,3358,101342,5780,
03122572,0069,0158,2935,1019,33,0000,369,101,089,11,+,1,0,-025,-041,3159,0780,0021,0750,3359,101342,5780,
03123072,0069,0155,2935,1019,33,0000,369,101,090,11,+,1,0,-012,-046,3159,0781,0019,0750,3361,101343,5779,
03123572,0069,0160,2935,1019,33,0000,369,101,090,11,+,1,0,-025,-049,3159,0781,0021,0750,3362,101339,5778,
03124072,0069,0152,2935,1019,33,0000,367,101,090,11,+,1,0,-083,+037,3159,0781,0024,0750,3363,101340,5777,
03124572,0069,0164,2935,1019,33,0000,369,101,090,11,+,1,0,-031,-205,3159,0780,0043,0750,3364,101341,5776,
03125072,0071,0150,2935,1019,33,0000,369,101,090,11,+,1,0,+021,-405,3159,0780,0034,0750,3364,101340,5776,
03125572,0073,0151,2935,1019,33,0000,369,101,090,11,+,1,0,+005,+050,3150,0781,0021,0750,3365,101341,5775,
03126072,0069,0157,2935,1019,33,0000,369,101,090,11,+,1,0,-100,-037,3164,0781,0022,0750,3365,101339,5775,
03126572,0069,0142,2935,1019,33,0000,369,101,091,11,+,1,0,-047,+163,3159,0772,0025,0750,3366,101341,5774,
03127072,0069,0152,2935,1019,33,0000,369,101,090,11,+,1,0,-101,-365,3164,0780,0040,0750,3365,101339,5773,
03127572,0069,0160,2935,1019,33,0000,369,101,088,11,+,1,0,-103,+061,3159,0781,0007,0750,3365,101342,5774,
03128072,0069,0147,2935,1019,33,0000,369,101,089,11,+,1,0,+180,-131,3154,0780,0039,0750,3365,101340,5774,
03128572,0071,0184,2935,1019,33,0000,367,101,088,11,+,1,0,+154,-081,3150,0779,0053,0750,3364,101339,5775,
03129072,0069,0234,2942,1019,33,0000,369,101,087,11,+,1,0,+167,-004,3159,0781,0012,0750,3362,101340,5777,
03129572,0069,0299,2974,1019,33,0000,369,101,090,11,+,1,0,-433,-060,3164,0780,0028,0750,3361,101342,5781,
03130072,0069,0321,3019,1019,33,0000,369,101,090,11,+,1,0,-311,-577,3164,0780,0028,0750,3360,101341,5784,
03130572,0069,0349,3076,1019,33,0000,369,101,090,11,+,1,0,+260,+596,3154,0781,0025,0750,3359,101341,5786,
03131072,0069,0371,3195,1019,33,0000,369,101,090,11,+,1,0,+690,-381,3154,0781,0024,0750,3358,101342,5790,
03131572,0069,0395,0000,1019,33,0000,369,101,089,11,+,1,0,-1545,-483,3154,0781,0022,0750,3359,101340,5790,
03132072,0071,0414,3557,1019,33,0000,369,101,089,11,+,1,0,+454,-391,3150,0779,0023,0750,3360,101340,5790,
03132572,0071,0438,0017,1019,33,0000,369,101,089,11,+,1,0,-1799,+353,3159,0773,0043,0750,3358,101343,5791,
03133072,0073,0435,3585,1019,33,0000,369,101,089,11,+,1,0,+463,-1127,3159,0781,0023,0750,3356,101344,5794,
03133572,0073,0431,0056,1019,33,0000,369,101,089,11,+,1,0,-1717,-240,3150,0781,0010,0750,3354,101345,5797,
03134072,0069,0476,0031,1019,33,0000,369,101,089,11,+,1,0,+043,+587,3150,0780,0029,0750,3353,101345,5802,
03134572,0073,0503,0017,1019,33,0000,369,101,089,11,+,1,0,-1443,-828,3150,0780,0017,0750,3352,101344,5809,
03135072,0071,0498,0059,1019,33,0000,369,101,089,11,+,1,0,-333,-566,3154,0780,0026,0750,3351,101345,5813,
03135572,0069,0500,0045,1019,33,0000,369,101,089,11,+,1,0,+845,-348,3154,0780,0035,0750,3351,101345,5818,
03136072,0071,0531,0066,1019,33,0000,369,101,090,11,+,1,0,-020,-230,3154,0781,0016,0750,3348,101344,5824,
03136572,0069,0531,0080,1019,33,0000,369,101,090,11,+,1,0,+781,+019,3150,0777,0021,0750,3346,101346,5831,
03137072,0069,0559,0101,1019,33,0000,369,101,090,11,+,1,0,+653,+387,3154,0781,0013,0750,3346,101343,5837,
03137572,0073,0587,0052,1019,33,0000,369,101,089,11,+,1,0,+225,-082,3150,0780,0024,0750,3346,101344,5845,
03138072,0073,0631,0080,1019,33,0000,369,101,089,11,+,1,0,-378,+756,3150,0781,0005,0750,3345,101346,5844,
03138572,0073,0608,0073,1019,33,0000,369,098,082,11,+,1,0,+137,+139,3145,0779,0023,0750,3344,101343,5841,
03139072,0073,0644,0049,1019,33,0000,369,101,089,11,+,1,0,-464,-277,3140,0781,0010,0750,3341,101343,5836,
03139572,0073,0649,0010,1019,33,0000,367,094,089,11,+,1,0,+163,+345,3150,0777,0064,0750,3339,101344,5831,
03140072,0073,0629,0052,1019,33,0000,369,080,084,11,+,1,0,-058,-092,3145,0725,0284,0750,3334,101343,5832,
03140572,0071,0632,0066,1019,33,0000,369,075,079,11,+,1,0,+024,+026,3135,0779,0070,0750,3330,101347,5835,
03141072,0069,0616,0049,1019,33,0000,369,078,079,11,+,1,0,+081,+1062,3140,0781,0006,0750,3328,101346,5841,
03141572,0069,0612,0035,1019,33,0000,369,072,078,11,+,1,0,+037,+281,3140,0780,0034,0750,3326,101345,5844,
03142072,0073,0625,0028,1019,33,0000,369,071,074,11,+,1,0,-064,+062,3126,0768,0067,0750,3324,101343,5849,
03142572,0073,0608,0038,1019,33,0000,369,101,090,11,+,1,0,-868,+237,3126,0781,0011,0750,3320,101344,5854,
03143072,0073,0598,0028,1019,33,0000,369,101,089,11,+,1,0,+119,+351,3131,0778,0086,0750,3316,101344,5860,
03143572,0073,0569,0000,1019,33,0000,369,081,121,11,+,1,0,-1437,-1571,3135,0765,0150,0750,3314,101341,5864,
03144072,0073,0568,0021,1019,33,0000,369,072,139,11,+,1,0,+519,+1800,3135,0781,0012,0750,3311,101343,5869,
03144572,0073,0539,0059,1019,33,0000,369,069,141,11,+,1,0,-015,+274,3135,0780,0027,0750,3309,101341,5875,
03145072,0073,0545,0031,1019,33,0000,369,068,141,11,+,1,0,+213,-1799,3126,0764,0011,0750,3307,101342,5879,
03145572,0075,0534,0042,1019,33,0000,369,066,144,11,+,1,0,-049,-1799,3131,0780,0035,0750,3307,101340,5884,
03146072,0077,0554,0052,1019,33,0000,369,066,143,11,+,1,0,-708,-311,3121,0781,0006,0750,3306,101340,5887,
03146572,0073,0579,0028,1019,33,0000,369,065,143,11,+,1,0,-379,-1799,3117,0780,0029,0750,3304,101342,5892,
03147072,0073,0568,0042,1019,33,0000,369,092,102,11,+,1,0,-018,+333,3121,0780,0046,0750,3302,101342,5896,
03147572,0073,0620,0042,1019,33,0000,369,101,090,11,+,1,0,+679,-551,3112,0780,0026,0750,3302,101343,5902,
03148072,0071,0587,0042,1019,33,0000,369,101,090,11,+,1,0,+328,-109,3112,0781,0007,0750,3303,101339,5909,
03148572,0073,0587,0028,1019,33,0000,369,101,085,11,+,1,0,+160,+1800,3121,0780,0041,0750,3304,101340,5912,
03149072,0073,0618,0066,1019,33,0000,369,101,086,11,+,1,0,+688,+1800,3117,0780,0039,0750,3303,101342,5916,
03149572,0077,0627,0063,1019,33,0000,369,101,084,11,+,1,0,+128,-1799,3117,0781,0020,0750,3302,101340,5920,
03150072,0077,0572,0045,1019,33,0000,369,102,084,11,+,1,0,+604,+1800,3103,0781,0005,0752,3302,101340,5924,
03150572,0073,0602,0021,1019,33,0000,369,102,082,11,+,1,0,+065,+1578,3107,0780,0029,0750,3299,101346,5926,
03151072,0075,0637,0056,1019,33,0000,369,102,085,11,+,1,0,-034,-1281,3103,0780,0031,0750,3298,101346,5937,
03151572,0073,0626,0049,1019,33,0000,369,102,084,11,+,1,0,-714,+1800,3107,0734,0087,0750,3297,101345,5946,
03152072,0073,0638,0028,1019,33,0000,369,102,084,11,+,1,0,-1657,+1361,3112,0777,0036,0750,3294,101345,5948,
03152572,0073,0623,0049,1019,33,0000,369,102,085,11,+,1,0,+147,+1800,3112,0780,0007,0750,3291,101344,5953,
03153072,0075,0653,3592,1019,33,0000,369,102,085,11,+,1,0,+460,+143,3098,0779,0061,0750,3292,101344,5960,
03153572,0073,0602,3360,1019,33,0000,369,102,085,11,+,1,0,-1788,-1799,3103,0777,0032,0750,3290,101331,5966,
03154072,0073,0517,3364,1019,33,0000,369,101,086,11,+,1,0,+1800,+1085,3103,0775,0107,0750,3291,101333,5967,
03154572,0073,0418,3360,1019,33,0000,369,101,086,11,+,1,0,-640,-1307,3103,0780,0046,0750,3289,101338,5966,
03155072,0073,0286,3403,1019,32,0000,369,101,084,11,+,1,0,+295,+1044,3093,0780,0026,0750,3287,101340,5969,
03155572,0071,0198,3304,1019,33,0000,369,101,087,11,+,1,0,-629,-108,3093,0775,0021,0750,3289,101335,5971,
03156072,0073,0157,3255,1019,33,0000,369,101,087,11,+,1,0,-055,-015,3107,0779,0063,0750,3293,101338,5970,
03156572,0073,0148,3237,1019,32,0000,369,101,087,11,+,1,0,-026,+137,3103,0780,0038,0750,3296,101340,5967,
03157072,0069,0140,3230,1019,32,0000,369,101,086,11,+,1,0,+007,+007,3098,0779,0040,0750,3296,101340,5967,
03157572,0069,0141,3227,1019,32,0000,369,101,086,11,+,1,0,-029,+000,3103,0780,0036,0750,3295,101340,5966,
03158072,0069,0131,3223,1019,32,0000,369,101,086,11,+,1,0,+043,+014,3098,0777,0017,0750,3295,101338,5967,
03158572,0069,0136,3223,1019,32,0000,369,102,086,11,+,1,0,-016,+034,3107,0781,0010,0750,3293,101337,5966,
03159072,0069,0135,3220,1019,32,0000,369,101,086,11,+,1,0,-022,+042,3093,0780,0019,0750,3292,101341,5966,
03159572,0069,0133,3216,1019,32,0000,369,101,086,11,+,1,0,-025,+039,3093,0781,0020,0750,3291,101341,5965,
03160072,0069,0129,3216,1019,32,0000,369,102,086,11,+,1,0,-028,+035,3093,0781,0005,0750,3290,101342,5965,
03160572,0069,0126,3216,1019,32,0000,369,102,086,11,+,1,0,-033,+018,3103,0781,0018,0750,3290,101341,5968,
03161072,0069,0131,3213,1019,32,0000,369,102,086,11,+,1,0,-032,+017,3088,0781,0014,0750,3291,101343,5968,
03161572,0069,0142,3213,1019,32,0000,369,102,086,11,+,1,0,-040,+019,3098,0780,0015,0750,3293,101341,5969,
03162072,0069,0145,3213,1019,32,0000,369,102,086,11,+,1,0,-024,+025,3093,0781,0019,0750,3296,101339,5968,
03162572,0069,0142,3213,1019,32,0000,369,102,086,11,+,1,0,-048,+013,3103,0781,0019,0750,3297,101339,5967,
03163072,0067,0152,3209,1019,32,0000,369,102,085,11,+,1,0,-049,+014,3093,0780,0020,0750,3297,101340,5966,
03163572,0069,0155,3209,1019,32,0000,369,101,085,11,+,1,0,-041,+006,3098,0781,0020,0750,3297,101340,5966,
03164072,0069,0133,3209,1019,32,0000,369,101,085,11,+,1,0,-019,+020,3103,0780,0023,0750,3298,101337,5964,
03164572,0069,0161,3209,1019,32,0000,369,101,087,11,+,1,0,-029,+025,3103,0780,0036,0750,3300,101337,5961,
03165072,0069,0153,3213,1019,32,0000,369,101,087,11,+,1,0,-032,+028,3098,0780,0019,0750,3300,101340,5960,
03165572,0069,0153,3209,1019,32,0000,369,101,087,11,+,1,0,-028,+025,3103,0771,0021,0750,3302,101338,5958,
03166072,0069,0159,3209,1019,32,0000,369,101,087,11,+,1,0,-038,+041,3107,0781,0012,0750,3302,101338,5958,
03166572,0069,0140,3209,1019,32,0000,369,101,087,11,+,1,0,-024,+032,3103,0780,0020,0750,3302,101344,5957,
03167072,0069,0119,3209,1019,32,0000,369,101,087,11,+,1,0,-040,+032,3107,0778,0012,0750,3303,101337,5955,
03167572,0069,0148,3209,1019,32,0000,369,101,087,11,+,1,0,-028,+036,3098,0780,0024,0750,3303,101337,5955,
03168072,0071,0132,3206,1019,32,0000,369,101,087,11,+,1,0,-032,+039,3107,0780,0020,0750,3305,101338,5954,
03168572,0073,0139,3209,1019,32,0000,369,101,087,11,+,1,0,-030,+035,3103,0780,0020,0750,3306,101335,5952,
03169072,0073,0134,3209,1019,32,0000,369,101,087,11,+,1,0,-027,+037,3103,0781,0017,0750,3307,101340,5951,
03169572,0073,0117,3209,1019,32,0000,369,101,087,11,+,1,0,-033,+038,3098,0780,0020,0750,3308,101337,5950,
03170072,0073,0134,3206,1019,32,0000,369,101,087,11,+,1,0,-025,+037,3098,0780,0017,0750,3308,101339,5947,
03170572,0073,0114,3206,1019,32,0000,367,101,087,11,+,1,0,-023,+037,3093,0781,0010,0750,3309,101338,5946,
03171072,0069,0140,3206,1019,32,0000,369,101,087,11,+,1,0,-024,+039,3107,0781,0016,0750,3311,101338,5944,
03171572,0069,0136,3206,1019,32,0000,369,101,086,11,+,1,0,-039,+036,3093,0780,0021,0750,3313,101340,5943,
03172072,0069,0151,3206,1019,32,0000,369,101,086,11,+,1,0,-029,+043,3107,0775,0023,0750,3313,101339,5941,
03172572,0069,0146,3206,1019,32,0000,369,101,086,11,+,1,0,-078,+061,3112,0780,0017,0750,3314,101339,5939,
03173072,0069,0142,3206,1019,32,0000,367,101,086,11,+,1,0,-022,+022,3107,0780,0020,0750,3315,101343,5937,
03173572,0069,0124,3206,1019,32,0000,369,101,086,11,+,1,0,-034,+026,3093,0772,0019,0750,3315,101340,5935,
03174072,0069,0133,3206,1019,32,0000,369,101,089,11,+,1,0,-030,+023,3103,0780,0020,0750,3316,101342,5934,
03174572,0069,0132,3206,1019,32,0000,369,101,090,11,+,1,0,+009,+166,3112,0780,0016,0750,3316,101341,5932,
03175072,0069,0131,3202,1019,32,0000,369,101,090,11,+,1,0,-023,+025,3107,0780,0023,0750,3316,101340,5931,
03175572,0071,0141,3206,1019,32,0000,369,101,090,11,+,1,0,-041,-011,3098,0781,0016,0750,3317,101340,5931,
03176072,0069,0156,3202,1019,32,0000,369,101,090,11,+,1,0,-034,+023,3098,0780,0012,0750,3318,101340,5930,
03176572,0069,0133,3202,1019,32,0000,369,101,090,11,+,1,0,-028,+024,3107,0779,0021,0750,3319,101341,5928,
03177072,0069,0183,3202,1019,32,0000,369,101,090,11,+,1,0,-030,+026,3107,0780,0022,0750,3320,101340,5927,
03177572,0069,0176,3202,1019,32,0000,369,101,090,11,+,1,0,-025,+026,3112,0781,0021,0750,3321,101340,5924,
03178072,0069,0165,3202,1019,32,0000,369,101,090,11,+,1,0,-034,+026,3107,0780,0026,0750,3322,101341,5923,
03178572,0069,0172,3202,1019,32,0000,369,101,090,11,+,1,0,-030,+028,3107,0779,0027,0750,3324,101340,5921,
03179072,0069,0166,3202,1019,32,0000,369,101,090,11,+,1,0,-026,+023,3103,0780,0025,0750,3325,101341,5920,
03179572,0069,0163,3202,1019,32,0000,369,101,090,11,+,1,0,-030,+017,3103,0780,0019,0750,3326,101342,5917,
03180072,0069,0172,3202,1019,32,0000,369,101,090,11,+,1,0,-028,+029,3103,0775,0015,0750,3326,101341,5913,
03180572,0069,0168,3202,1019,32,0000,369,101,090,11,+,1,0,-014,+033,3107,0780,0023,0750,3325,101341,5911,
03181072,0069,0163,3202,1019,32,0000,369,101,090,11,+,1,0,-021,+068,3117,0781,0015,0750,3327,101343,5909,
03181572,0069,0153,3202,1019,32,0000,369,101,090,11,+,1,0,-019,+030,3107,0781,0018,0750,3328,101340,5905,
03182072,0069,0138,3202,1019,32,0000,369,101,090,11,+,1,0,-027,+019,3107,0781,0018,0750,3329,101339,5903,
03182572,0069,0139,3202,1019,32,0000,369,101,090,11,+,1,0,+007,+197,3112,0780,0015,0750,3330,101341,5901,
03183072,0069,0130,3199,1019,32,0000,369,101,090,11,+,1,0,-031,+026,3112,0780,0021,0750,3331,101341,5897,
03183572,0069,0141,3199,1019,32,0000,369,101,090,11,+,1,0,-034,+021,3107,0781,0022,0750,3332,101341,5895,
03184072,0069,0144,3199,1019,32,0000,369,101,090,11,+,1,0,-031,+017,3112,0780,0020,0750,3332,101343,5892,
03184572,0069,0134,3199,1019,32,0000,369,101,090,11,+,1,0,-025,+029,3112,0780,0020,0750,3333,101340,5890,
03185072,0069,0149,3199,1019,32,0000,367,101,088,11,+,1,0,-025,+021,3112,0781,0024,0750,3332,101339,5887,
03185572,0069,0135,3199,1019,32,0000,369,101,090,11,+,1,0,-020,+021,3112,0780,0020,0750,3333,101343,5884,
03186072,0069,0132,3199,1019,32,0000,369,101,090,11,+,1,0,-023,+024,3117,0781,0019,0750,3332,101342,5884,
03186572,0071,0145,3199,1019,32,0000,369,101,090,11,+,1,0,-030,+032,3121,0780,0017,0750,3332,101343,5885,
03187072,0069,0158,3199,1019,32,0000,369,101,090,11,+,1,0,-023,+031,3112,0781,0011,0750,3333,101341,5884,
03187572,0069,0199,3199,1019,32,0000,369,101,089,11,+,1,0,-016,-005,3107,0780,0027,0750,3333,101342,5879,
03188072,0069,0196,3199,1019,32,0000,369,101,089,11,+,1,0,-026,+023,3112,0780,0028,0750,3335,101339,5876,
03188572,0069,0170,3199,1019,32,0000,369,101,089,11,+,1,0,-037,-057,3117,0780,0018,0750,3335,101341,5877,
03189072,0069,0187,3199,1019,32,0000,377,101,089,11,+,1,0,-029,+026,3121,0780,0020,0750,3335,101340,5878,
03189572,0069,0147,3199,1019,32,0000,369,101,089,11,+,1,0,-033,+023,3121,0780,0020,0750,3336,101340,5879,
03190072,0069,0171,3199,1019,32,0000,369,101,089,11,+,1,0,-028,+021,3112,0780,0020,0750,3337,101341,5881,
03190572,0069,0188,3199,1019,32,0000,369,101,089,11,+,1,0,-023,+018,3112,0780,0020,0750,3338,101341,5881,
03191072,0069,0170,3199,1019,32,0000,369,101,089,11,+,1,0,-025,+022,3112,0781,0023,0750,3338,101338,5882,
03191572,0069,0180,3199,1019,32,0000,369,101,089,11,+,1,0,-027,+025,3121,0780,0021,0750,3335,101340,5878,
03192072,0069,0171,3199,1019,32,0000,369,101,089,11,+,1,0,-023,+026,3117,0780,0021,0750,3334,101341,5876,
03192572,0069,0168,3199,1019,32,0000,369,101,089,11,+,1,0,-023,+025,3117,0781,0013,0750,3334,101342,5874,
03193072,0069,0176,3199,1019,32,0000,369,101,089,11,+,1,0,-022,+030,3126,0781,0019,0750,3333,101342,5873,
03193572,0069,0205,3199,1019,32,0000,369,101,088,11,+,1,0,-030,+015,3117,0780,0023,0750,3333,101338,5873,
03194072,0069,0183,3199,1019,32,0000,369,101,088,11,+,1,0,-027,+014,3121,0781,0013,0750,3335,101338,5875,
03194572,0069,0176,3199,1019,32,0000,369,101,089,11,+,1,0,-026,+026,3126,0780,0023,0750,3336,101344,5872,
03195072,0069,0176,3199,1019,32,0000,369,101,089,11,+,1,0,-030,+015,3126,0780,0021,0750,3338,101342,5870,
03195572,0069,0183,3199,1019,32,0000,369,101,089,11,+,1,0,-026,+020,3121,0778,0025,0750,3339,101341,5867,
03196072,0073,0170,3199,1019,32,0000,369,101,090,11,+,1,0,-029,+018,3117,0780,0011,0750,3339,101343,5864,
03196572,0069,0170,3199,1019,32,0000,369,101,090,11,+,1,0,-026,+016,3117,0780,0020,0750,3338,101340,5862,
03197072,0071,0164,3199,1019,32,0000,369,101,090,11,+,1,0,-034,+006,3117,0777,0025,0750,3339,101342,5859,
03197572,0069,0201,3199,1019,32,0000,369,101,090,11,+,1,0,-023,+016,3112,0780,0018,0750,3339,101341,5855,
03198072,0069,0195,3199,1019,32,0000,369,101,090,11,+,1,0,-027,+010,3126,0781,0015,0750,3340,101342,5853,
03198572,0069,0194,3199,1019,32,0000,369,101,090,11,+,1,0,-023,+018,3117,0779,0017,0750,3341,101343,5852,
03199072,0073,0196,3199,1019,32,0000,367,101,090,11,+,1,0,-025,+009,3126,0781,0015,0750,3342,101341,5851,
03199572,0073,0201,3199,1019,32,0000,369,101,090,11,+,1,0,-031,+009,3121,0780,0020,0750,3343,101343,5849,
03200072,0073,0198,3199,1019,32,0000,369,101,090,11,+,1,0,-042,+008,3126,0780,0021,0750,3345,101342,5845,
03200572,0069,0187,3199,1019,32,0000,369,101,090,11,+,1,0,-028,+015,3117,0779,0018,0750,3346,101342,5842,
03201072,0073,0190,3199,1019,32,0000,369,101,090,11,+,1,0,-034,+012,3121,0780,0024,0750,3346,101343,5837,
03201572,0069,0180,3199,1019,32,0000,369,101,090,11,+,1,0,-024,-007,3112,0780,0027,0750,3346,101343,5834,
03202072,0073,0181,3199,1019,32,0000,369,101,090,11,+,1,0,-022,+010,3131,0774,0025,0750,3346,101341,5831,
03202572,0071,0175,3199,1019,32,0000,369,101,090,11,+,1,0,-025,+002,3126,0780,0026,0750,3347,101344,5829,
